Time,q,qdot,pelv_gyro_x,pelv_gyro_y,pelv_gyro_z,pelv_acc_x,pelv_acc_y,pelv_acc_z,leg_gyro_x,leg_gyro_y,leg_gyro_z,leg_acc_x,leg_acc_y,leg_acc_z,Label
47419,2.77383,-12.0078,0.064483,0.036631,0.890997,-2.7768,9.53587,0.105424,-1.13111,-0.17073,2.22599,-1.15135,9.72225,-3.81368,76
47429,2.63807,-16.2812,-0.0100936,-0.071942,0.884919,-2.83418,9.67798,0.276081,-0.822217,-0.166684,2.23639,-0.786289,9.18272,-6.26431,77
47439,2.50385,-15.4609,-0.0100936,-0.071942,0.884919,-2.83418,9.67798,0.276081,-0.822217,-0.166684,2.23639,-0.786289,9.18272,-6.26431,77
47449,2.3585,-13.6328,-0.0265846,-0.165159,0.855663,-2.61321,9.92373,0.286744,-0.431998,-0.184007,2.24108,-0.583566,9.25956,-7.34586,78
47459,2.21546,-15.6328,0.0126279,-0.220549,0.802841,-1.93129,10.1711,-0.0429231,-0.0502384,-0.216307,2.2372,-0.516128,9.9842,-6.68434,79
47469,2.06819,-14.1641,0.0874414,-0.232716,0.731733,-0.847852,10.4401,-0.459319,0.240669,-0.257973,2.21643,-0.451796,11.0659,-4.65059,80
47479,1.92093,-15.3516,0.157538,-0.215732,0.648852,0.324348,10.818,-0.802058,0.40413,-0.307128,2.17189,-0.213817,12.1154,-2.08393,81
47489,1.78172,-13.4453,0.183451,-0.187145,0.555469,1.28318,11.2169,-1.0878,0.450384,-0.325171,2.10071,0.205014,12.813,0.104834,82
47499,1.63945,-17.0781,0.152464,-0.157796,0.454433,1.90436,11.4099,-1.33252,0.41631,-0.272524,2.00357,0.638169,12.9902,1.40032,83
47509,1.49679,-16.3203,0.0776436,-0.131937,0.353754,2.23573,11.2447,-1.63585,0.333393,-0.174048,1.88881,1.04746,12.5603,1.86929,83
47519,1.35949,-15.2266,-0.0280927,-0.110037,0.254937,2.2332,10.7999,-1.92396,0.211516,-0.0731856,1.76724,1.35504,11.6461,1.76895,84
47529,1.22949,-12.6484,-0.0280927,-0.110037,0.254937,2.2332,10.7999,-1.92396,0.211516,-0.0731856,1.76724,1.35504,11.6461,1.76895,85
47539,1.10217,-14.0312,-0.154288,-0.0949529,0.1588,1.93434,10.2291,-1.9659,0.0697918,-0.00884363,1.60826,1.44409,10.5311,1.33068,86
47549,0.978682,-12.2891,-0.282416,-0.08704,0.068842,1.60791,9.54036,-1.73856,-0.0483019,0.00474612,1.37913,1.26313,9.35061,0.748127,87
47559,0.85673,-13.0234,-0.393603,-0.0774101,-0.0184868,1.37985,8.70603,-1.28512,-0.117632,-0.0134982,1.12806,0.801076,8.21693,0.124694,88
47569,0.743215,-11.5859,-0.471463,-0.0584269,-0.105783,1.3096,7.7715,-0.722656,-0.134474,-0.042756,0.944384,0.288352,7.27952,-0.449148,89
47579,0.633152,-10.0625,-0.504761,-0.0290124,-0.187404,1.48971,6.84582,-0.27017,-0.0983143,-0.04822,0.867447,0.0562583,6.52612,-0.777643,90
47589,0.524623,-11.2656,-0.496749,0.012445,-0.259246,1.82534,6.08255,0.0376465,-0.0254518,0.00532521,0.845642,0.0713073,5.88248,-0.78608,90
47599,0.42338,-11.1406,-0.460905,0.0647274,-0.327825,2.07026,5.61726,0.336704,0.0578563,0.102241,0.808333,0.00123942,5.38717,-0.625101,91
47609,0.325588,-8.42188,-0.460905,0.0647274,-0.327825,2.07026,5.61726,0.336704,0.0578563,0.102241,0.808333,0.00123942,5.38717,-0.625101,92
47619,0.237768,-7.99219,-0.406841,0.119792,-0.401717,2.14585,5.40619,0.640477,0.130422,0.205559,0.728489,-0.250847,5.07905,-0.390612,93
47629,0.149563,-8.10938,-0.339336,0.168624,-0.480808,2.18187,5.27527,0.805259,0.178874,0.296333,0.606049,-0.644653,4.93726,-0.165544,94
47639,0.0740147,-8.78906,-0.265335,0.203919,-0.567218,2.16551,5.21275,0.798945,0.195563,0.351163,0.45152,-1.17168,4.93363,-0.0372734,95
47649,0.00498545,-7.625,-0.19061,0.221873,-0.66646,2.01736,5.26655,0.690122,0.181004,0.358332,0.272964,-1.62717,5.06571,0.0505024,96
47659,-0.051005,-4.59375,-0.11754,0.223286,-0.773987,1.78643,5.4515,0.559025,0.141566,0.335005,0.0773794,-1.77738,5.37804,0.130059,97
47669,-0.0870536,-2.72656,-0.0478924,0.211648,-0.875019,1.53341,5.85351,0.454428,0.0812813,0.29626,-0.126197,-1.70059,5.85032,0.10115,97
47679,-0.104311,-1,0.0206925,0.191301,-0.950324,1.32799,6.45612,0.306237,0.00785148,0.240306,-0.335228,-1.52998,6.34129,-0.0256254,98
47689,-0.10968,-0.234375,0.0902487,0.167511,-0.989558,1.18849,7.07027,0.108045,-0.0648611,0.170704,-0.548501,-1.192,6.69212,-0.208915,99
47699,-0.10968,-0.148438,0.154541,0.146732,-1.00002,1.06828,7.49557,-0.00910361,-0.0648611,0.170704,-0.548501,-1.192,6.69212,-0.208915,0
47709,-0.108913,-0.554688,0.154541,0.146732,-1.00002,1.06828,7.49557,-0.00910361,-0.120912,0.0966253,-0.758535,-0.739091,6.82492,-0.61548,1
47719,-0.104694,0.476562,0.212111,0.132407,-0.986682,0.987179,7.70091,0.108181,-0.152696,0.0180832,-0.952945,0.0643451,6.79039,-1.21448,2
47729,-0.099709,0.078125,0.271261,0.122527,-0.948761,0.948759,7.70067,0.360173,-0.164089,-0.0293717,-1.09665,2.10681,6.65654,-1.75937,3
47739,-0.0939565,1.64062,0.329789,0.122,-0.896382,0.829046,7.70891,0.631757,-0.151651,0.039446,-1.14935,5.32574,6.50499,-2.40449,4
47749,-0.0928061,0.382812,0.383671,0.135731,-0.829214,0.56574,8.23847,1.03468,-0.0874282,0.158112,-1.09099,8.53909,6.65215,-3.19977,4
47759,-0.093573,-0.617188,0.43981,0.152209,-0.72433,0.260607,9.4342,1.31416,0.0563715,0.11242,-0.908404,11.2436,7.39376,-3.62791,5
47769,-0.09434,1.04688,0.487331,0.167595,-0.565052,0.0259962,11.0389,1.15119,0.252852,-0.0761009,-0.625915,13.3569,8.63994,-3.34838,6
47779,-0.095874,-0.25,0.495654,0.190286,-0.35989,-0.0497667,12.6825,0.639695,0.431654,-0.204205,-0.297999,14.6536,10.0108,-2.49611,7
47789,-0.0977915,-0.296875,0.495654,0.190286,-0.35989,-0.0497667,12.6825,0.639695,0.540372,-0.221983,0.0358804,14.8956,11.0914,-1.44633,8
47799,-0.099709,-0.304688,0.4458,0.216755,-0.140187,0.063988,13.9486,0.0453634,0.540372,-0.221983,0.0358804,14.8956,11.0914,-1.44633,9
47809,-0.099709,0,0.345435,0.229561,0.0684865,0.361841,14.6686,-0.463132,0.586278,-0.183138,0.340829,13.7469,11.7078,-0.413556,10
47819,-0.0993255,-0.132812,0.217831,0.216826,0.256529,0.824297,14.8242,-0.850252,0.594425,-0.118531,0.568449,11.4564,11.9412,0.708667,11
47829,-0.097408,0.742188,0.0823709,0.189111,0.404693,1.31529,14.4398,-0.982061,0.552685,-0.0395297,0.669991,8.87182,11.9046,1.82199,12
47839,-0.09434,0.078125,-0.0453951,0.167696,0.494765,1.69842,13.7752,-0.795992,0.455007,0.0480298,0.637205,6.28497,11.7221,2.46828,12
47849,-0.0851361,1.5,-0.147401,0.169372,0.523484,2.07823,12.9398,-0.556225,0.312943,0.150106,0.500081,3.83574,11.3893,2.16357,13
47859,-0.0632769,3.03125,-0.218098,0.204932,0.478588,2.35162,12.0137,-0.323151,0.185019,0.281563,0.323435,1.85873,10.9441,0.612261,14
47869,-0.0268447,3.96875,-0.254908,0.26986,0.355562,1.99077,11.5776,0.130301,0.161376,0.407015,0.165034,0.48276,10.8888,-1.92761,15
47879,0.00882041,2.27344,-0.241537,0.33722,0.192166,0.822144,12.1303,0.531808,0.245574,0.449225,0.00914633,0.484651,11.6938,-4.16959,16
47889,0.0195583,0.523438,-0.185436,0.379096,0.0408957,-0.794827,13.5303,0.42575,0.245574,0.449225,0.00914633,0.484651,11.6938,-4.16959,17
47899,0.0138059,-1.10156,-0.185436,0.379096,0.0408957,-0.794827,13.5303,0.42575,0.370868,0.402429,-0.134827,2.61946,13.2883,-4.53463,18
47909,0.0099709,-0.765625,-0.132064,0.389384,-0.0644808,-2.37866,15.2114,-0.149816,0.462926,0.34427,-0.186199,5.83514,15.1106,-2.9513,19
47919,0.0103544,0.851562,-0.130941,0.381277,-0.115775,-3.54505,16.449,-0.859667,0.473664,0.353543,-0.136891,7.23033,16.2839,-1.11615,19
47929,0.0157233,0.820312,-0.20404,0.365706,-0.120272,-3.97167,16.4079,-1.48741,0.417766,0.454242,-0.0994079,4.99008,15.9034,-0.291533,20
47939,0.0364321,3.6875,-0.335011,0.340848,-0.0996632,-3.49975,14.6153,-1.83829,0.327433,0.635934,-0.168617,0.525501,13.8543,-0.1337,21
47949,0.0786167,5.92188,-0.474315,0.312267,-0.0978516,-2.53232,11.5889,-1.91174,0.202881,0.847897,-0.329995,-3.66784,11.1201,-0.19637,22
47959,0.146879,7.33594,-0.557354,0.297644,-0.133622,-1.75184,8.54823,-1.97539,0.0412177,0.971442,-0.556697,-6.06594,8.64943,-0.582241,23
47969,0.230481,8.1875,-0.544855,0.306433,-0.175184,-1.35347,6.4365,-1.84331,-0.0862134,1.03422,-0.896387,-6.40257,6.77189,-1.44621,24
47979,0.319452,7.97656,-0.544855,0.306433,-0.175184,-1.35347,6.4365,-1.84331,-0.0862134,1.03422,-0.896387,-6.40257,6.77189,-1.44621,25
47989,0.413792,9.34375,-0.45042,0.336851,-0.193919,-1.08281,5.43585,-1.2923,-0.0816842,1.19267,-1.28661,-5.28049,5.66084,-2.65901,26
47999,0.507749,9.5625,-0.316717,0.385352,-0.190727,-0.825886,5.40181,-0.646491,0.0185247,1.42194,-1.52574,-3.28973,5.52755,-3.73432,27
48009,0.610142,10.6797,-0.178643,0.444732,-0.17751,-0.769284,6.24769,-0.295203,0.122277,1.58963,-1.57664,-1.19719,6.32628,-4.32691,27
48019,0.713303,12.7266,-0.0556985,0.49809,-0.166589,-1.04349,7.6641,-0.351342,0.234645,1.65668,-1.54355,0.0400619,7.71746,-4.36599,28
48029,0.816847,10.6484,0.0412805,0.521803,-0.16401,-1.58165,9.17749,-0.682484,0.345182,1.64571,-1.43915,0.545969,9.24217,-3.86742,29
48039,0.922308,10.4609,0.104277,0.499955,-0.168897,-2.21162,10.4029,-1.08456,0.394653,1.53663,-1.28247,0.921941,10.4317,-3.07494,30
48049,1.02585,11.4219,0.134082,0.432122,-0.178332,-2.6832,10.9639,-1.45419,0.397102,1.26444,-1.19001,1.13669,10.9941,-2.33252,31
48059,1.13016,12.3984,0.134082,0.432122,-0.178332,-2.6832,10.9639,-1.45419,0.397102,1.26444,-1.19001,1.13669,10.9941,-2.33252,32
48069,1.23447,12.4375,0.142601,0.328873,-0.185149,-2.87405,10.7627,-1.69671,0.38426,0.715054,-1.22212,0.702918,10.849,-0.419588,33
48079,1.3407,11.8906,0.141779,0.205719,-0.18041,-2.87297,10.1346,-1.69985,0.370117,0.06281,-1.31155,-0.330571,10.1871,2.76497,34
48089,1.44501,9.0625,0.138338,0.077704,-0.162427,-2.79198,9.40078,-1.49822,0.35413,-0.317155,-1.34025,-0.955949,9.37585,4.09986,35
48099,1.55047,11.2344,0.135427,-0.0436323,-0.131131,-2.62429,8.63127,-1.26792,0.321628,-0.482496,-1.28884,-0.735121,8.59443,2.75877,35
48109,1.65402,9.38281,0.135183,-0.150745,-0.0859327,-2.38597,7.96606,-1.08679,0.286683,-0.607124,-1.21284,-0.138274,7.8446,0.700762,36
48119,1.76293,8.78906,0.139548,-0.240457,-0.0356604,-2.18297,7.55617,-0.884696,0.26085,-0.712296,-1.12962,0.26418,7.23562,-0.917911,37
48129,1.86724,7.96094,0.149833,-0.315865,0.0112754,-1.98336,7.34864,-0.739234,0.245031,-0.813396,-1.04182,0.50543,6.96221,-1.94687,38
48139,1.97155,9.71875,0.164171,-0.379913,0.0526624,-1.67903,7.32509,-0.73273,0.232211,-0.884915,-0.971246,0.804742,7.02092,-2.49466,39
48149,2.07701,12.1875,0.164171,-0.379913,0.0526624,-1.67903,7.32509,-0.73273,0.232211,-0.884915,-0.971246,0.804742,7.02092,-2.49466,40
48159,2.18248,10.2969,0.178103,-0.430734,0.0834227,-1.29692,7.49836,-0.746937,0.226148,-0.930785,-0.926557,0.872425,7.29011,-2.7596,41
48169,2.2864,9.72656,0.189681,-0.469537,0.101425,-0.866736,7.7702,-0.769718,0.239976,-0.98946,-0.890459,0.880684,7.69451,-2.83029,42
48179,2.38573,11.8906,0.196614,-0.49733,0.107685,-0.414516,8.13688,-0.802424,0.2664,-1.04869,-0.866577,1.17194,8.14764,-2.66827,42
48189,2.48697,10.0547,0.194682,-0.509422,0.0971277,0.0464178,8.59998,-0.739131,0.307915,-1.09243,-0.863521,1.37573,8.61766,-2.54335,43
48199,2.58093,11.2656,0.183078,-0.505136,0.0680165,0.594868,9.01102,-0.695226,0.359835,-1.13677,-0.874909,1.47839,9.08268,-2.5378,44
48209,2.67872,9.72656,0.161796,-0.486925,0.0253955,1.16978,9.38456,-0.774979,0.389316,-1.15606,-0.904582,1.79036,9.45797,-2.41076,45
48219,2.77153,10.1484,0.13118,-0.453292,-0.0297079,1.59248,9.75164,-0.90547,0.389805,-1.14038,-0.950091,2.08434,9.70506,-2.18725,46
48229,2.86011,8.375,0.0944298,-0.405787,-0.0936545,1.82705,9.9325,-1.0916,0.372516,-1.10841,-0.996265,2.29805,9.83543,-1.88704,47
48239,2.94678,8.46094,0.0944298,-0.405787,-0.0936545,1.82705,9.9325,-1.0916,0.372516,-1.10841,-0.996265,2.29805,9.83543,-1.88704,48
48249,3.03307,7.64844,0.0537127,-0.348244,-0.157685,1.88312,9.89799,-1.27377,0.329679,-1.03878,-1.04232,2.39057,9.87043,-1.39766,49
48259,3.11706,9.26562,0.0110475,-0.285287,-0.212993,1.76245,9.75647,-1.3314,0.256661,-0.913943,-1.0858,2.29145,9.82699,-0.95655,50
48269,3.20334,8.78125,-0.0337346,-0.229101,-0.250748,1.49032,9.61204,-1.2557,0.166656,-0.760931,-1.11471,2.31123,9.68214,-0.836119,50
48279,3.28886,9.28125,-0.0829719,-0.192695,-0.266531,1.11742,9.50392,-1.11438,0.0804889,-0.63487,-1.11715,2.52148,9.46227,-0.980097,51
48289,3.37592,8.0625,-0.134469,-0.183228,-0.254579,0.773845,9.40931,-0.897483,0.0124508,-0.565505,-1.08591,2.73828,9.26339,-1.26757,52
48299,3.4599,8.66406,-0.180975,-0.204045,-0.212034,0.495927,9.39705,-0.617607,-0.0349669,-0.536517,-1.02258,2.88911,9.15343,-1.74068,53
48309,3.54542,9.48438,-0.212225,-0.251562,-0.143167,0.290574,9.47774,-0.469201,-0.0637203,-0.527399,-0.933543,3.14134,9.11737,-2.28582,54
48319,3.62404,7.33594,-0.212225,-0.251562,-0.143167,0.290574,9.47774,-0.469201,-0.0637203,-0.527399,-0.933543,3.14134,9.11737,-2.28582,55
48329,3.70112,7.42188,-0.220577,-0.307957,-0.0540474,0.226267,9.57714,-0.477939,-0.0788083,-0.516631,-0.82751,3.37659,9.1153,-2.7931,56
48339,3.76555,7.50781,-0.204299,-0.355829,0.0431748,0.302204,9.63748,-0.588076,-0.0864758,-0.476785,-0.712702,3.47074,9.09434,-3.27281,57
48349,3.83074,8.28906,-0.169807,-0.387796,0.133686,0.470265,9.6372,-0.75133,-0.084284,-0.384263,-0.598738,3.60938,9.0235,-3.65005,58
48359,3.88328,4.53906,-0.125448,-0.398883,0.208248,0.692628,9.61148,-0.863537,-0.0660317,-0.246133,-0.491544,3.71864,8.96208,-3.90181,58
48369,3.9224,4.25,-0.0750896,-0.387818,0.263909,0.94609,9.63849,-0.957659,-0.0319287,-0.120209,-0.386266,3.86465,8.99721,-3.81946,59
48379,3.96267,3.52344,-0.0276376,-0.354929,0.298474,1.14304,9.83116,-0.983888,0.00780202,-0.040284,-0.277912,3.8457,9.25206,-3.49032,60
48389,4.0037,3.34375,-0.0276376,-0.354929,0.298474,1.14304,9.83116,-0.983888,0.00780202,-0.040284,-0.277912,3.8457,9.25206,-3.49032,61
48399,4.034,2.375,0.00866909,-0.314347,0.320765,1.2242,10.2732,-0.945769,0.0408342,0.0090989,-0.176684,3.51331,9.78917,-3.24544,62
48409,4.04473,0.820312,0.0354767,-0.285098,0.346283,1.27065,10.8831,-0.967539,0.0573174,0.0158063,-0.0867748,3.51496,10.5079,-2.90235,63
48419,4.04512,-0.03125,0.0581667,-0.260664,0.370875,1.29056,11.5434,-0.979554,0.0491668,-0.00881149,0.0105287,4.00713,11.2883,-2.48492,64
48429,4.04013,-0.390625,0.0871445,-0.226206,0.383535,1.17667,12.2387,-0.947663,0.0134994,-0.0218426,0.132918,4.4137,12.0793,-2.39821,65
48439,4.02518,-3.39844,0.139928,-0.184515,0.39213,0.925317,12.8575,-1.05955,-0.0563647,-0.0434435,0.290606,4.89257,12.8108,-2.43309,65
48449,3.99028,-3.65625,0.228199,-0.138029,0.415565,0.447381,13.4591,-1.15931,-0.171023,-0.0769893,0.487489,5.83326,13.4066,-2.2076,66
48459,3.93812,-5.6875,0.34671,-0.0789284,0.47122,-0.349285,14.0968,-0.96794,-0.33015,-0.0945516,0.718453,6.7662,13.7612,-1.78751,67
48469,3.86027,-6.92969,0.471674,7.12E-06,0.563399,-1.18998,14.3105,-0.83755,-0.51225,-0.0881771,0.982097,7.35049,13.6962,-1.17075,68
48479,3.76823,-8.10156,0.471674,7.12E-06,0.563399,-1.18998,14.3105,-0.83755,-0.51225,-0.0881771,0.982097,7.35049,13.6962,-1.17075,69
48489,3.66584,-10.5703,0.564389,0.104297,0.670533,-1.88636,13.9206,-0.988304,-0.684481,-0.041198,1.27745,7.26754,13.3625,-0.342648,70
48499,3.55961,-13.0469,0.596306,0.219295,0.77085,-2.40956,13.2265,-1.16318,-0.834513,-0.0573839,1.59529,6.17337,13.1406,0.810825,71
48509,3.4484,-12.8828,0.557335,0.317031,0.862289,-2.6556,12.5094,-1.06171,-0.973121,-0.193354,1.893,4.31371,13.0474,2.40103,72
48519,3.33412,-9.92188,0.43746,0.379149,0.932364,-2.75871,11.9771,-0.467006,-1.0964,-0.252032,2.10218,1.78489,12.9471,3.71373,73
48529,3.22635,-10.2734,0.247746,0.382402,0.959507,-2.89246,11.5788,0.351948,-1.18528,-0.178394,2.19937,-1.00971,12.768,3.73361,73
48539,3.10939,-13.3672,0.0422675,0.307471,0.946963,-2.97148,11.1757,0.895468,-1.22234,-0.127962,2.2095,-2.96123,12.3114,2.19049,74
48549,2.9928,-10.2422,-0.116038,0.168744,0.908632,-2.89184,10.7811,1.04687,-1.17895,-0.144251,2.16873,-3.57248,11.4982,-0.567244,75
48559,2.86663,-14.3672,-0.116038,0.168744,0.908632,-2.89184,10.7811,1.04687,-1.17895,-0.144251,2.16873,-3.57248,11.4982,-0.567244,76
48569,2.73433,-15.0391,-0.194766,0.00606402,0.848547,-2.57436,10.402,0.856712,-1.02596,-0.168392,2.10935,-3.29004,10.5939,-3.7494,77
48579,2.60164,-15.625,-0.196637,-0.142723,0.771752,-1.88908,9.97123,0.266093,-0.760554,-0.145214,2.0504,-2.54168,9.97717,-6.19766,78
48589,2.46473,-13.1016,-0.142551,-0.247291,0.688594,-0.858008,9.57207,-0.54259,-0.43109,-0.108352,2.00544,-1.42157,9.88465,-6.96541,79
48599,2.32092,-13.0312,-0.0580212,-0.289241,0.6082,0.312005,9.43026,-1.28158,-0.126771,-0.141259,1.98236,-0.0488432,10.2842,-5.8167,80
48609,2.17672,-17.7656,0.023727,-0.272239,0.531163,1.29878,9.67171,-1.83933,0.083941,-0.241279,1.97341,1.17476,10.9537,-3.37725,81
48619,2.03445,-16.9062,0.0673689,-0.216633,0.45365,1.82683,10.2155,-2.06668,0.181669,-0.357249,1.95704,1.84522,11.5655,-0.72955,81
48629,1.89102,-11.6953,0.0529037,-0.148349,0.373112,1.90286,10.7615,-1.90362,0.184701,-0.411629,1.91112,2.03777,11.7704,1.19916,82
48639,1.75948,-14.0156,0.0529037,-0.148349,0.373112,1.90286,10.7615,-1.90362,0.184701,-0.411629,1.91112,2.03777,11.7704,1.19916,83
48649,1.62794,-12.1719,-0.017459,-0.0854647,0.28773,1.66603,11.0375,-1.3671,0.136115,-0.339941,1.82725,1.96525,11.4097,2.02561,84
48659,1.49372,-15.6016,-0.12253,-0.0331576,0.198599,1.25226,10.9483,-0.536916,0.0674851,-0.18803,1.71491,1.70156,10.5846,1.96661,85
48669,1.36486,-14.2266,-0.235777,0.00884777,0.103994,0.834091,10.4423,0.292212,-0.0170988,-0.0497261,1.58993,1.25866,9.57549,1.41383,86
48679,1.24061,-10.2812,-0.336554,0.0404252,0.00378813,0.590964,9.59996,0.822626,-0.102818,0.0223312,1.44501,0.65332,8.65292,0.700207,87
48689,1.12211,-12.9297,-0.411175,0.0637433,-0.0913197,0.63814,8.62904,0.982164,-0.167693,0.0372099,1.26436,0.151696,7.85466,0.0882859,88
48699,1.00438,-11.5547,-0.456419,0.0874707,-0.172843,0.910851,7.67026,0.926274,-0.207923,0.0383018,1.06097,-0.0227842,7.05687,-0.362922,88
48709,0.891628,-13.2266,-0.477545,0.118967,-0.244619,1.16633,6.83374,0.861294,-0.230171,0.045981,0.845699,-0.0597383,6.27893,-0.698606,89
48719,0.781949,-11.8828,-0.477873,0.157655,-0.314502,1.26954,6.1691,0.900243,-0.228794,0.0589177,0.662518,-0.255202,5.67808,-0.806741,90
48729,0.681856,-10.5547,-0.477873,0.157655,-0.314502,1.26954,6.1691,0.900243,-0.228794,0.0589177,0.662518,-0.255202,5.67808,-0.806741,91
48739,0.584065,-8.9375,-0.456505,0.198453,-0.38327,1.36084,5.60616,0.967084,-0.170861,0.1058,0.57264,-0.561764,5.30765,-0.624395,92
48749,0.493176,-7.79688,-0.414251,0.234713,-0.446908,1.53411,5.13928,0.913475,-0.0513001,0.209343,0.538644,-0.804324,5.09576,-0.33616,93
48759,0.40804,-7.375,-0.357557,0.260934,-0.509295,1.63365,4.87923,0.825733,0.0799546,0.32127,0.490516,-1.22373,5.02956,-0.121896,94
48769,0.324821,-8.50781,-0.292548,0.272502,-0.578049,1.56694,4.84886,0.79964,0.174834,0.385886,0.406374,-1.84342,5.11441,-0.0420441,95
48779,0.251573,-7.14844,-0.222002,0.267855,-0.654228,1.40322,4.96853,0.741438,0.222859,0.401189,0.284379,-2.22734,5.24929,-0.0191886,96
48789,0.186379,-6.20312,-0.150006,0.25198,-0.735584,1.17174,5.18761,0.67042,0.233229,0.384835,0.133031,-2.2237,5.39406,0.00978066,96
48799,0.134607,-4.53125,-0.0796626,0.230882,-0.814991,0.920514,5.50572,0.61006,0.213492,0.348771,-0.030893,-1.9444,5.64723,-0.0309044,97
48809,0.101243,-2.28125,-0.0796626,0.230882,-0.814991,0.920514,5.50572,0.61006,0.213492,0.348771,-0.030893,-1.9444,5.64723,-0.0309044,98
48819,0.093573,-0.773438,-0.00818571,0.206644,-0.877076,0.760049,5.96835,0.459348,0.175194,0.298268,-0.197065,-1.55638,6.06106,-0.183384,99
48829,0.095107,1.53125,0.0699968,0.177728,-0.902253,0.71854,6.61528,0.288221,0.130149,0.230295,-0.368479,-1.14576,6.50371,-0.37242,0
48839,0.0962575,-1.76562,0.151727,0.142828,-0.883958,0.777133,7.2794,0.280502,0.0891523,0.142661,-0.545289,-0.586477,6.78757,-0.567028,1
48849,0.100859,1.32031,0.228156,0.105493,-0.83539,0.921734,7.7779,0.510082,0.0617425,0.0555741,-0.721843,0.555309,6.88523,-0.714898,2
48859,0.104311,0.632812,0.303362,0.0692454,-0.766454,1.09909,8.2244,0.901335,0.051588,-0.0133156,-0.870299,2.86739,6.93687,-0.738583,3
48869,0.104311,0.765625,0.383671,0.0363791,-0.685125,1.21756,8.77631,1.22612,0.0693606,-0.0941124,-0.919576,6.20569,7.1752,-0.932719,4
48879,0.102777,-0.0078125,0.4586,0.0138395,-0.597034,1.19503,9.62528,1.28141,0.133976,-0.226506,-0.815514,9.78271,7.82998,-1.35448,4
48889,0.100092,-0.046875,0.4586,0.0138395,-0.597034,1.19503,9.62528,1.28141,0.246606,-0.364059,-0.573715,12.7114,8.96635,-1.58762,5
48899,0.0928061,-1.27344,0.506741,0.0144241,-0.493118,1.01783,11.087,0.992952,0.246606,-0.364059,-0.573715,12.7114,8.96635,-1.58762,6
48909,0.0766992,-2.25781,0.506425,0.0463703,-0.359562,0.850278,13.038,0.40759,0.373912,-0.401084,-0.261654,14.278,10.3807,-1.41734,7
48919,0.052539,-1.97656,0.448301,0.104679,-0.192361,1.01257,14.674,-0.325099,0.464074,-0.319145,0.0438579,14.5227,11.5947,-0.77279,8
48929,0.0306797,-2.99219,0.336837,0.179096,-0.0202842,1.49911,15.3611,-0.920268,0.507754,-0.162386,0.312215,13.5261,12.1764,0.0938029,9
48939,0.0172573,-1.78125,0.187262,0.248297,0.114574,1.96544,15.1583,-1.05511,0.5257,0.0120264,0.514836,11.3785,12.1106,0.89758,10
48949,0.0126554,0.34375,0.0264822,0.289438,0.196674,2.21255,14.4133,-0.731032,0.505722,0.15071,0.587649,8.59391,11.6606,1.55841,11
48959,0.0130389,0.171875,-0.114199,0.302926,0.23443,2.26253,13.4283,-0.258348,0.443377,0.245898,0.517491,5.64237,11.1079,1.74513,12
48969,0.0157233,0.25,-0.208939,0.304316,0.241051,2.18508,12.4394,0.0604007,0.357933,0.305616,0.346544,2.77388,10.6057,1.02906,13
48979,0.0256942,0.875,-0.244368,0.309656,0.220289,2.00917,11.4681,0.0301824,0.280706,0.364201,0.126958,0.557087,10.0899,-0.917399,13
48989,0.0402671,2,-0.244368,0.309656,0.220289,2.00917,11.4681,0.0301824,0.280706,0.364201,0.126958,0.557087,10.0899,-0.917399,14
48999,0.0582914,1.4375,-0.228112,0.32811,0.160393,1.53951,10.6507,-0.188804,0.285549,0.437885,-0.0685195,-0.130212,9.68791,-3.70788,15
49009,0.0621264,0.742188,-0.174191,0.358456,0.060682,0.408902,10.6342,-0.155862,0.421042,0.474005,-0.188989,0.808701,9.98815,-5.83277,16
49019,0.0571409,0.625,-0.0886877,0.387321,-0.0393994,-1.24905,11.7372,0.0168595,0.620443,0.439937,-0.23392,3.03103,11.4039,-5.78479,17
49029,0.052539,-0.492188,-0.00514731,0.395645,-0.0948889,-2.83347,13.571,-0.15702,0.774287,0.376283,-0.185029,6.03703,13.6587,-3.3141,18
49039,0.0483205,-0.171875,0.0124967,0.384498,-0.0933354,-3.9037,15.4537,-0.506764,0.815914,0.366984,-0.0357451,7.79033,15.7375,0.0158181,19
49049,0.051005,0.0703125,-0.0686596,0.366731,-0.0449366,-4.18262,16.3543,-0.810472,0.730326,0.465044,0.112121,6.03739,16.2653,2.16685,20
49059,0.0556069,2.29688,-0.225691,0.343683,0.0124462,-3.73756,15.39,-1.22341,0.559939,0.619078,0.130721,1.27324,15.3772,2.48702,21
49069,0.0743982,2.09375,-0.397771,0.313215,0.0148173,-2.63874,12.4285,-2.27884,0.342454,0.737285,-0.00997565,-3.55188,14.0101,1.77855,21
49079,0.11083,5.63281,-0.397771,0.313215,0.0148173,-2.63874,12.4285,-2.27884,0.342454,0.737285,-0.00997565,-3.55188,14.0101,1.77855,22
