right q,right q dot,left q,left q dot,right_shoulder_ang_x,right_shoulder_ang_y,right_shoulder_ang_z,right_shoulder_acc_x,right_shoulder_acc_y,right_shoulder_acc_z,left_shoulder_ang_x,left_shoulder_ang_y,left_shoulder_ang_z,left_shoulder_acc_x,left_shoulder_acc_y,left_shoulder_acc_z,Label
0.2598,0.3205,-0.2772,0.1493,-0.3999,0.1903,0.8635,-0.1439,0.1017,0.2423,-0.5149,0.0603,0.8503,-0.2104,0.0589,0.2567,50
0.2598,0.3205,-0.2772,0.1493,-0.407,0.1935,0.8679,-0.1479,0.0933,0.2318,-0.5248,0.0576,0.8552,-0.2115,0.0495,0.2469,50
0.2641,0.3286,-0.2751,0.1725,-0.407,0.1935,0.8679,-0.1479,0.0933,0.2318,-0.5248,0.0576,0.8552,-0.2115,0.0495,0.2469,51
0.2684,0.3368,-0.2727,0.1948,-0.4138,0.1964,0.8727,-0.1531,0.0834,0.2216,-0.5345,0.0547,0.8604,-0.2119,0.0384,0.236,51
0.2684,0.3368,-0.2727,0.1948,-0.4203,0.199,0.8781,-0.1596,0.0722,0.2116,-0.5441,0.0515,0.8661,-0.2113,0.0258,0.2237,51
0.2728,0.3447,-0.27,0.2159,-0.4203,0.199,0.8781,-0.1596,0.0722,0.2116,-0.5441,0.0515,0.8661,-0.2113,0.0258,0.2237,52
0.2774,0.3518,-0.2672,0.2354,-0.4265,0.2014,0.8839,-0.1674,0.0596,0.2017,-0.5536,0.0481,0.8721,-0.2098,0.0115,0.2102,52
0.2774,0.3518,-0.2672,0.2354,-0.4324,0.2035,0.8905,-0.1764,0.0461,0.1921,-0.5629,0.0445,0.8787,-0.2071,-0.0046,0.1953,52
0.2821,0.3577,-0.2641,0.2531,-0.4324,0.2035,0.8905,-0.1764,0.0461,0.1921,-0.5629,0.0445,0.8787,-0.2071,-0.0046,0.1953,53
0.2868,0.3623,-0.2608,0.2687,-0.4379,0.2051,0.8977,-0.1866,0.0316,0.1825,-0.5721,0.0407,0.8858,-0.203,-0.0226,0.1791,53
0.2868,0.3623,-0.2608,0.2687,-0.4431,0.2064,0.9058,-0.1978,0.0165,0.1729,-0.5811,0.0367,0.8936,-0.1975,-0.0424,0.1615,53
0.2916,0.3649,-0.2573,0.282,-0.4431,0.2064,0.9058,-0.1978,0.0165,0.1729,-0.5811,0.0367,0.8936,-0.1975,-0.0424,0.1615,54
0.2965,0.3655,-0.2537,0.2927,-0.448,0.2072,0.9148,-0.2101,0.0009,0.1631,-0.59,0.0326,0.902,-0.1904,-0.0642,0.1426,54
0.2965,0.3655,-0.2537,0.2927,-0.4526,0.2076,0.9246,-0.2232,-0.0148,0.153,-0.5987,0.0283,0.9112,-0.1816,-0.088,0.1223,54
0.3013,0.3638,-0.2501,0.3008,-0.4526,0.2076,0.9246,-0.2232,-0.0148,0.153,-0.5987,0.0283,0.9112,-0.1816,-0.088,0.1223,55
0.3062,0.3595,-0.2463,0.3063,-0.457,0.2073,0.9354,-0.2369,-0.0304,0.1425,-0.6071,0.0239,0.9211,-0.1711,-0.1136,0.1009,55
0.3062,0.3595,-0.2463,0.3063,-0.4613,0.2063,0.9471,-0.2509,-0.0458,0.1314,-0.6154,0.0194,0.9319,-0.1589,-0.141,0.0782,55
0.3109,0.3527,-0.2425,0.3091,-0.4613,0.2063,0.9471,-0.2509,-0.0458,0.1314,-0.6154,0.0194,0.9319,-0.1589,-0.141,0.0782,56
0.3156,0.3432,-0.2387,0.3093,-0.4655,0.2047,0.9597,-0.265,-0.0606,0.1197,-0.6233,0.0148,0.9433,-0.1449,-0.1698,0.0545,56
0.3156,0.3432,-0.2387,0.3093,-0.4696,0.2022,0.9731,-0.2789,-0.0747,0.1072,-0.6308,0.0101,0.9554,-0.1295,-0.2,0.0299,56
0.3202,0.3311,-0.2349,0.3073,-0.4696,0.2022,0.9731,-0.2789,-0.0747,0.1072,-0.6308,0.0101,0.9554,-0.1295,-0.2,0.0299,57
0.3245,0.3165,-0.2312,0.3032,-0.4736,0.1989,0.9871,-0.2921,-0.0879,0.0938,-0.6379,0.0053,0.9681,-0.1128,-0.2309,0.0046,57
0.3245,0.3165,-0.2312,0.3032,-0.4778,0.1946,1.0017,-0.3044,-0.1001,0.0795,-0.6444,0.0005,0.9812,-0.095,-0.2623,-0.0213,57
0.3287,0.2995,-0.2275,0.2974,-0.4778,0.1946,1.0017,-0.3044,-0.1001,0.0795,-0.6444,0.0005,0.9812,-0.095,-0.2623,-0.0213,58
0.3327,0.2801,-0.224,0.2902,-0.482,0.1895,1.0167,-0.3152,-0.1111,0.0641,-0.6504,-0.0043,0.9947,-0.0765,-0.2936,-0.0475,58
0.3327,0.2801,-0.224,0.2902,-0.4863,0.1834,1.0318,-0.3244,-0.1208,0.0478,-0.6558,-0.0091,1.0082,-0.0577,-0.3243,-0.0738,58
0.3363,0.2586,-0.2205,0.2822,-0.4863,0.1834,1.0318,-0.3244,-0.1208,0.0478,-0.6558,-0.0091,1.0082,-0.0577,-0.3243,-0.0738,59
0.3397,0.2349,-0.2171,0.2737,-0.4907,0.1765,1.047,-0.3316,-0.1292,0.0304,-0.6605,-0.014,1.0216,-0.0388,-0.3538,-0.1,59
0.3397,0.2349,-0.2171,0.2737,-0.4953,0.1687,1.0619,-0.3364,-0.1363,0.012,-0.6646,-0.0189,1.0346,-0.0204,-0.3817,-0.1257,59
0.3428,0.2094,-0.2138,0.2653,-0.4953,0.1687,1.0619,-0.3364,-0.1363,0.012,-0.6646,-0.0189,1.0346,-0.0204,-0.3817,-0.1257,60
0.3455,0.1819,-0.2107,0.2574,-0.4999,0.16,1.0763,-0.3385,-0.1421,-0.0074,-0.6678,-0.0237,1.047,-0.0027,-0.4074,-0.1509,60
0.3455,0.1819,-0.2107,0.2574,-0.5046,0.1507,1.0899,-0.3377,-0.1465,-0.0276,-0.6703,-0.0286,1.0586,0.0138,-0.4303,-0.1753,60
0.3478,0.1527,-0.2076,0.2506,-0.5046,0.1507,1.0899,-0.3377,-0.1465,-0.0276,-0.6703,-0.0286,1.0586,0.0138,-0.4303,-0.1753,61
0.3497,0.1217,-0.2045,0.2453,-0.5094,0.1407,1.1025,-0.3338,-0.1498,-0.0487,-0.672,-0.0335,1.0689,0.0288,-0.4501,-0.1986,61
0.3497,0.1217,-0.2045,0.2453,-0.5141,0.1301,1.1138,-0.3266,-0.152,-0.0706,-0.6728,-0.0383,1.0778,0.0419,-0.4662,-0.2207,61
0.3512,0.0888,-0.2016,0.2419,-0.5141,0.1301,1.1138,-0.3266,-0.152,-0.0706,-0.6728,-0.0383,1.0778,0.0419,-0.4662,-0.2207,62
0.3522,0.0541,-0.1986,0.2407,-0.5187,0.1191,1.1234,-0.3159,-0.1532,-0.0932,-0.6727,-0.0431,1.0849,0.0529,-0.4785,-0.2415,62
0.3522,0.0541,-0.1986,0.2407,-0.523,0.1077,1.1311,-0.3017,-0.1535,-0.1164,-0.6717,-0.0478,1.09,0.0614,-0.4865,-0.2608,62
0.3528,0.0174,-0.1956,0.2422,-0.523,0.1077,1.1311,-0.3017,-0.1535,-0.1164,-0.6717,-0.0478,1.09,0.0614,-0.4865,-0.2608,63
0.3528,-0.0212,-0.1926,0.2465,-0.5271,0.0962,1.1367,-0.2839,-0.1532,-0.14,-0.6698,-0.0524,1.0927,0.0674,-0.4901,-0.2786,63
0.3528,-0.0212,-0.1926,0.2465,-0.5308,0.0846,1.1399,-0.2626,-0.1523,-0.164,-0.6669,-0.057,1.093,0.0706,-0.4892,-0.2949,63
0.3522,-0.0619,-0.1895,0.2537,-0.5308,0.0846,1.1399,-0.2626,-0.1523,-0.164,-0.6669,-0.057,1.093,0.0706,-0.4892,-0.2949,64
0.3511,-0.1048,-0.1862,0.2641,-0.534,0.073,1.1405,-0.2378,-0.151,-0.1882,-0.6631,-0.0615,1.0905,0.071,-0.4839,-0.3096,64
0.3511,-0.1048,-0.1862,0.2641,-0.5367,0.0617,1.1383,-0.2098,-0.1496,-0.2126,-0.6585,-0.066,1.0852,0.0687,-0.4742,-0.3228,64
0.3494,-0.1499,-0.1828,0.2775,-0.5367,0.0617,1.1383,-0.2098,-0.1496,-0.2126,-0.6585,-0.066,1.0852,0.0687,-0.4742,-0.3228,65
0.347,-0.1972,-0.1792,0.2939,-0.5388,0.0507,1.1333,-0.1787,-0.148,-0.2369,-0.6529,-0.0706,1.077,0.0639,-0.4603,-0.3347,65
0.347,-0.1972,-0.1792,0.2939,-0.5403,0.0403,1.1255,-0.145,-0.1465,-0.2611,-0.6466,-0.0752,1.0659,0.0567,-0.4426,-0.3452,65
0.344,-0.2469,-0.1754,0.3132,-0.5403,0.0403,1.1255,-0.145,-0.1465,-0.2611,-0.6466,-0.0752,1.0659,0.0567,-0.4426,-0.3452,66
0.3402,-0.2989,-0.1713,0.3352,-0.5411,0.0305,1.1148,-0.1091,-0.1453,-0.285,-0.6396,-0.08,1.0521,0.0475,-0.4216,-0.3546,66
0.3402,-0.2989,-0.1713,0.3352,-0.5412,0.0215,1.1014,-0.0714,-0.1443,-0.3084,-0.632,-0.0849,1.0356,0.0367,-0.3977,-0.363,66
0.3356,-0.3533,-0.1669,0.3595,-0.5412,0.0215,1.1014,-0.0714,-0.1443,-0.3084,-0.632,-0.0849,1.0356,0.0367,-0.3977,-0.363,67
0.3303,-0.41,-0.1621,0.3858,-0.5408,0.0134,1.0855,-0.0327,-0.1436,-0.3312,-0.6238,-0.0902,1.0166,0.0249,-0.3715,-0.3706,67
0.3303,-0.41,-0.1621,0.3858,-0.5397,0.0063,1.0671,0.0066,-0.1434,-0.3532,-0.6151,-0.0957,0.9955,0.0125,-0.3435,-0.3774,67
0.3241,-0.4689,-0.157,0.4138,-0.5397,0.0063,1.0671,0.0066,-0.1434,-0.3532,-0.6151,-0.0957,0.9955,0.0125,-0.3435,-0.3774,68
0.3171,-0.5299,-0.1516,0.4429,-0.538,0.0002,1.0467,0.0456,-0.1434,-0.3742,-0.606,-0.1016,0.9726,0.0003,-0.3145,-0.3838,68
0.3171,-0.5299,-0.1516,0.4429,-0.5358,-0.0048,1.0244,0.0838,-0.1439,-0.394,-0.5965,-0.1077,0.9481,-0.0113,-0.2851,-0.3898,68
0.3091,-0.5925,-0.1457,0.4726,-0.5358,-0.0048,1.0244,0.0838,-0.1439,-0.394,-0.5965,-0.1077,0.9481,-0.0113,-0.2851,-0.3898,69
0.3003,-0.6563,-0.1395,0.5025,-0.5331,-0.0087,1.0008,0.1205,-0.1445,-0.4126,-0.5868,-0.1142,0.9226,-0.0217,-0.2558,-0.3956,69
0.3003,-0.6563,-0.1395,0.5025,-0.53,-0.0116,0.9761,0.1549,-0.1452,-0.4297,-0.5768,-0.1209,0.8964,-0.0302,-0.2272,-0.4013,69
0.2906,-0.721,-0.1329,0.532,-0.53,-0.0116,0.9761,0.1549,-0.1452,-0.4297,-0.5768,-0.1209,0.8964,-0.0302,-0.2272,-0.4013,70
0.2906,-0.721,-0.1329,0.532,-0.5266,-0.0134,0.9508,0.1866,-0.146,-0.4453,-0.5667,-0.1278,0.8699,-0.0365,-0.1997,-0.4071,70
0.2685,-0.8502,-0.1187,0.5878,-0.5266,-0.0134,0.9508,0.1866,-0.146,-0.4453,-0.5667,-0.1278,0.8699,-0.0365,-0.1997,-0.4071,70
0.2561,-0.9133,-0.1111,0.6129,-0.5189,-0.0144,0.8999,0.2399,-0.1467,-0.4711,-0.5461,-0.1418,0.8182,-0.0408,-0.1499,-0.4191,71
0.2561,-0.9133,-0.1111,0.6129,-0.5148,-0.0136,0.8752,0.2607,-0.1464,-0.4812,-0.5358,-0.1487,0.7937,-0.0381,-0.1281,-0.4255,71
0.2428,-0.9746,-0.1031,0.6357,-0.5148,-0.0136,0.8752,0.2607,-0.1464,-0.4812,-0.5358,-0.1487,0.7937,-0.0381,-0.1281,-0.4255,71
0.2288,-1.0332,-0.0949,0.6556,-0.5107,-0.0122,0.8514,0.2773,-0.1454,-0.4894,-0.5256,-0.1553,0.7707,-0.0321,-0.1087,-0.4321,72
0.2288,-1.0332,-0.0949,0.6556,-0.5065,-0.0103,0.8289,0.2895,-0.1436,-0.4956,-0.5154,-0.1615,0.7496,-0.0226,-0.0916,-0.4389,72
0.2139,-1.0885,-0.0865,0.6723,-0.5065,-0.0103,0.8289,0.2895,-0.1436,-0.4956,-0.5154,-0.1615,0.7496,-0.0226,-0.0916,-0.4389,72
0.1984,-1.1395,-0.0779,0.6855,-0.5024,-0.0079,0.808,0.2975,-0.1409,-0.4999,-0.5054,-0.1672,0.7307,-0.0098,-0.0769,-0.4459,73
0.1984,-1.1395,-0.0779,0.6855,-0.4984,-0.0052,0.789,0.3013,-0.137,-0.5024,-0.4956,-0.1723,0.7142,0.0062,-0.0645,-0.4531,73
0.1822,-1.1857,-0.0692,0.6949,-0.4984,-0.0052,0.789,0.3013,-0.137,-0.5024,-0.4956,-0.1723,0.7142,0.0062,-0.0645,-0.4531,73
0.1655,-1.2264,-0.0603,0.7006,-0.4945,-0.0023,0.7721,0.3011,-0.132,-0.503,-0.4861,-0.1766,0.7003,0.0251,-0.0543,-0.4604,74
0.1655,-1.2264,-0.0603,0.7006,-0.4908,0.0008,0.7574,0.2972,-0.1259,-0.5019,-0.4768,-0.1802,0.6893,0.0467,-0.0459,-0.4676,74
0.1482,-1.2608,-0.0515,0.7024,-0.4908,0.0008,0.7574,0.2972,-0.1259,-0.5019,-0.4768,-0.1802,0.6893,0.0467,-0.0459,-0.4676,74
0.1307,-1.2886,-0.0426,0.7004,-0.4873,0.0039,0.7451,0.2901,-0.1184,-0.4992,-0.468,-0.1828,0.6811,0.0706,-0.0393,-0.4747,75
0.1307,-1.2886,-0.0426,0.7004,-0.4841,0.0069,0.7352,0.2801,-0.1098,-0.495,-0.4596,-0.1845,0.6759,0.0962,-0.0341,-0.4815,75
0.1128,-1.3093,-0.0338,0.6948,-0.4841,0.0069,0.7352,0.2801,-0.1098,-0.495,-0.4596,-0.1845,0.6759,0.0962,-0.0341,-0.4815,75
0.0947,-1.3226,-0.0251,0.6858,-0.4811,0.0097,0.7278,0.2677,-0.1,-0.4895,-0.4516,-0.1852,0.6736,0.1231,-0.0301,-0.4881,76
0.0947,-1.3226,-0.0251,0.6858,-0.4783,0.0123,0.7227,0.2534,-0.089,-0.4829,-0.4441,-0.185,0.6741,0.1508,-0.027,-0.4941,76
0.0766,-1.3283,-0.0166,0.6737,-0.4783,0.0123,0.7227,0.2534,-0.089,-0.4829,-0.4441,-0.185,0.6741,0.1508,-0.027,-0.4941,76
0.0585,-1.3262,-0.0082,0.6588,-0.4735,0.0166,0.7195,0.2213,-0.0642,-0.467,-0.4305,-0.1819,0.6829,0.2062,-0.022,-0.5044,77
0.0585,-1.3262,-0.0082,0.6588,-0.4714,0.0181,0.721,0.2045,-0.0505,-0.458,-0.4245,-0.179,0.6907,0.2328,-0.0195,-0.5084,77
0.0406,-1.3165,0,0.6417,-0.4714,0.0181,0.721,0.2045,-0.0505,-0.458,-0.4245,-0.179,0.6907,0.2328,-0.0195,-0.5084,77
0.0229,-1.2992,0.0079,0.6227,-0.4695,0.0192,0.7243,0.188,-0.0361,-0.4486,-0.4189,-0.1755,0.7004,0.2581,-0.0166,-0.5115,78
0.0229,-1.2992,0.0079,0.6227,-0.4678,0.0199,0.7293,0.172,-0.0213,-0.4388,-0.4138,-0.1713,0.7117,0.2814,-0.0131,-0.5137,78
0.0055,-1.2748,0.0156,0.6024,-0.4678,0.0199,0.7293,0.172,-0.0213,-0.4388,-0.4138,-0.1713,0.7117,0.2814,-0.0131,-0.5137,78
0.0055,-1.2748,0.0156,0.6024,-0.4662,0.0201,0.7356,0.1571,-0.0061,-0.4289,-0.4091,-0.1665,0.7243,0.3024,-0.0085,-0.5149,79
-0.0279,-1.2061,0.0301,0.5602,-0.4662,0.0201,0.7356,0.1571,-0.0061,-0.4289,-0.4091,-0.1665,0.7243,0.3024,-0.0085,-0.5149,79
-0.0438,-1.163,0.0369,0.5393,-0.4647,0.0198,0.7431,0.1436,0.0093,-0.4189,-0.4047,-0.1614,0.7379,0.3207,-0.0028,-0.5149,79
-0.0438,-1.163,0.0369,0.5393,-0.4633,0.019,0.7513,0.1318,0.0247,-0.4091,-0.4007,-0.156,0.752,0.3361,0.0044,-0.5139,80
-0.059,-1.115,0.0435,0.5192,-0.4633,0.019,0.7513,0.1318,0.0247,-0.4091,-0.4007,-0.156,0.752,0.3361,0.0044,-0.5139,80
-0.0734,-1.0628,0.0499,0.5003,-0.4619,0.0178,0.7602,0.122,0.0401,-0.3994,-0.3971,-0.1505,0.7663,0.3482,0.0131,-0.5117,80
-0.0872,-1.0073,0.056,0.4832,-0.4605,0.0162,0.7694,0.1142,0.0552,-0.39,-0.3936,-0.1449,0.7806,0.357,0.0235,-0.5084,81
-0.1001,-0.9492,0.0619,0.468,-0.4591,0.0142,0.7787,0.1085,0.0699,-0.3809,-0.3904,-0.1395,0.7944,0.3623,0.0355,-0.504,81
-0.1122,-0.8894,0.0676,0.4552,-0.4576,0.0119,0.7878,0.1051,0.0842,-0.3723,-0.3874,-0.1342,0.8075,0.3643,0.0492,-0.4984,81
-0.1122,-0.8894,0.0676,0.4552,-0.456,0.0093,0.7966,0.1039,0.0979,-0.364,-0.3846,-0.1293,0.8197,0.363,0.0643,-0.4919,82
-0.1235,-0.8286,0.0732,0.4448,-0.456,0.0093,0.7966,0.1039,0.0979,-0.364,-0.3846,-0.1293,0.8197,0.363,0.0643,-0.4919,82
-0.1339,-0.7678,0.0787,0.4369,-0.4543,0.0065,0.8048,0.1048,0.111,-0.3562,-0.3819,-0.1248,0.8307,0.3586,0.0808,-0.4843,82
-0.1435,-0.7075,0.0841,0.4316,-0.4525,0.0035,0.8123,0.1076,0.1234,-0.3489,-0.3794,-0.1208,0.8404,0.3514,0.0985,-0.4758,83
-0.1523,-0.6486,0.0895,0.4287,-0.4506,0.0003,0.819,0.1122,0.1351,-0.3421,-0.3769,-0.1174,0.8487,0.3416,0.1169,-0.4665,83
-0.1603,-0.5917,0.0949,0.428,-0.4486,-0.0029,0.8247,0.1183,0.146,-0.3357,-0.3747,-0.1146,0.8553,0.3296,0.1359,-0.4565,83
-0.1676,-0.5373,0.1002,0.4292,-0.4465,-0.0061,0.8295,0.1258,0.1562,-0.3298,-0.3725,-0.1124,0.8604,0.3158,0.1552,-0.4458,84
-0.1676,-0.5373,0.1002,0.4292,-0.4443,-0.0092,0.8332,0.1343,0.1657,-0.3242,-0.3705,-0.1109,0.8638,0.3006,0.1743,-0.4346,84
-0.1741,-0.486,0.1056,0.432,-0.4443,-0.0092,0.8332,0.1343,0.1657,-0.3242,-0.3705,-0.1109,0.8638,0.3006,0.1743,-0.4346,84
-0.18,-0.4382,0.111,0.4358,-0.4421,-0.0123,0.8358,0.1436,0.1745,-0.319,-0.3686,-0.1101,0.8657,0.2845,0.193,-0.4229,85
-0.1853,-0.3943,0.1165,0.4404,-0.4399,-0.0153,0.8374,0.1535,0.1826,-0.3142,-0.3669,-0.11,0.8661,0.2678,0.211,-0.4108,85
-0.1901,-0.3545,0.1221,0.4452,-0.4357,-0.0206,0.8378,0.1736,0.1973,-0.3051,-0.3639,-0.1116,0.8628,0.2343,0.2434,-0.386,85
-0.1901,-0.3545,0.1221,0.4452,-0.4357,-0.0206,0.8378,0.1736,0.1973,-0.3051,-0.3639,-0.1116,0.8628,0.2343,0.2434,-0.386,86
-0.1943,-0.3189,0.1277,0.4497,-0.4337,-0.023,0.8366,0.1834,0.2038,-0.3008,-0.3627,-0.1132,0.8593,0.2183,0.2574,-0.3735,86
-0.1981,-0.2877,0.1334,0.4535,-0.4319,-0.0252,0.8348,0.1928,0.2101,-0.2965,-0.3616,-0.1154,0.8549,0.2033,0.2696,-0.3609,86
-0.1981,-0.2877,0.1334,0.4535,-0.4319,-0.0252,0.8348,0.1928,0.2101,-0.2965,-0.3616,-0.1154,0.8549,0.2033,0.2696,-0.3609,87
-0.2015,-0.2609,0.1391,0.4562,-0.4303,-0.0271,0.8322,0.2017,0.2159,-0.2922,-0.3607,-0.118,0.8496,0.1895,0.2798,-0.3484,87
-0.2046,-0.2383,0.1448,0.4574,-0.4289,-0.0287,0.8291,0.2097,0.2216,-0.2879,-0.3599,-0.1209,0.8438,0.1771,0.2879,-0.336,87
-0.2046,-0.2383,0.1448,0.4574,-0.4289,-0.0287,0.8291,0.2097,0.2216,-0.2879,-0.3599,-0.1209,0.8438,0.1771,0.2879,-0.336,88
-0.2074,-0.2199,0.1506,0.4568,-0.4278,-0.0302,0.8256,0.2169,0.227,-0.2834,-0.3594,-0.124,0.8375,0.1663,0.294,-0.3237,88
-0.21,-0.2052,0.1563,0.4543,-0.4269,-0.0314,0.8218,0.2231,0.2322,-0.2787,-0.359,-0.1274,0.8309,0.1572,0.2978,-0.3117,88
-0.21,-0.2052,0.1563,0.4543,-0.4269,-0.0314,0.8218,0.2231,0.2322,-0.2787,-0.359,-0.1274,0.8309,0.1572,0.2978,-0.3117,89
-0.2125,-0.194,0.162,0.4497,-0.4265,-0.0323,0.8177,0.2283,0.2373,-0.2737,-0.3587,-0.1309,0.8243,0.1499,0.2996,-0.2998,89
-0.2148,-0.186,0.1676,0.4429,-0.4264,-0.0331,0.8136,0.2325,0.2422,-0.2684,-0.3586,-0.1345,0.8177,0.1445,0.2994,-0.2881,89
-0.2148,-0.186,0.1676,0.4429,-0.4264,-0.0331,0.8136,0.2325,0.2422,-0.2684,-0.3586,-0.1345,0.8177,0.1445,0.2994,-0.2881,90
-0.217,-0.1806,0.1731,0.4341,-0.4267,-0.0337,0.8095,0.2357,0.247,-0.2628,-0.3586,-0.1381,0.8114,0.1407,0.2971,-0.2765,90
-0.2192,-0.1773,0.1785,0.4233,-0.4273,-0.0341,0.8054,0.2378,0.2516,-0.2567,-0.3587,-0.1416,0.8055,0.1387,0.2931,-0.2652,90
-0.2192,-0.1773,0.1785,0.4233,-0.4273,-0.0341,0.8054,0.2378,0.2516,-0.2567,-0.3587,-0.1416,0.8055,0.1387,0.2931,-0.2652,91
-0.2213,-0.1758,0.1837,0.4108,-0.4284,-0.0344,0.8015,0.239,0.2559,-0.2503,-0.359,-0.1449,0.8,0.1382,0.2875,-0.254,91
-0.2234,-0.1754,0.1887,0.3969,-0.43,-0.0346,0.7979,0.2392,0.2599,-0.2433,-0.3593,-0.1481,0.7952,0.1391,0.2803,-0.2429,91
-0.2234,-0.1754,0.1887,0.3969,-0.43,-0.0346,0.7979,0.2392,0.2599,-0.2433,-0.3593,-0.1481,0.7952,0.1391,0.2803,-0.2429,92
-0.2255,-0.1758,0.1936,0.3818,-0.4319,-0.0347,0.7945,0.2386,0.2635,-0.236,-0.3598,-0.1511,0.7911,0.1412,0.2719,-0.2319,92
-0.2276,-0.1764,0.1983,0.3661,-0.4342,-0.0348,0.7915,0.2373,0.2666,-0.2282,-0.3603,-0.1538,0.7877,0.1443,0.2623,-0.221,92
-0.2276,-0.1764,0.1983,0.3661,-0.4342,-0.0348,0.7915,0.2373,0.2666,-0.2282,-0.3603,-0.1538,0.7877,0.1443,0.2623,-0.221,93
-0.2297,-0.1768,0.2027,0.35,-0.4369,-0.0348,0.7888,0.2353,0.2691,-0.22,-0.3609,-0.1563,0.785,0.1482,0.2519,-0.21,93
-0.2318,-0.1766,0.207,0.3341,-0.44,-0.0349,0.7864,0.2327,0.271,-0.2113,-0.3617,-0.1585,0.7831,0.1526,0.2407,-0.199,93
-0.2318,-0.1766,0.207,0.3341,-0.44,-0.0349,0.7864,0.2327,0.271,-0.2113,-0.3617,-0.1585,0.7831,0.1526,0.2407,-0.199,94
-0.2339,-0.1754,0.211,0.3187,-0.4434,-0.0349,0.7844,0.2296,0.272,-0.2023,-0.3625,-0.1605,0.7819,0.1574,0.2291,-0.1879,94
-0.236,-0.173,0.2149,0.3043,-0.4471,-0.035,0.7828,0.2262,0.272,-0.193,-0.3634,-0.1621,0.7815,0.1623,0.217,-0.1766,94
-0.236,-0.173,0.2149,0.3043,-0.4471,-0.035,0.7828,0.2262,0.272,-0.193,-0.3634,-0.1621,0.7815,0.1623,0.217,-0.1766,95
-0.2381,-0.169,0.2186,0.2913,-0.4511,-0.0351,0.7816,0.2225,0.2711,-0.1834,-0.3645,-0.1636,0.7816,0.1671,0.2047,-0.1652,95
-0.2401,-0.1632,0.2221,0.28,-0.4554,-0.0352,0.7807,0.2185,0.2689,-0.1736,-0.3658,-0.1648,0.7824,0.1717,0.1922,-0.1536,95
-0.2401,-0.1632,0.2221,0.28,-0.4554,-0.0352,0.7807,0.2185,0.2689,-0.1736,-0.3658,-0.1648,0.7824,0.1717,0.1922,-0.1536,96
-0.242,-0.1553,0.2255,0.2708,-0.46,-0.0353,0.7801,0.2142,0.2655,-0.1636,-0.3672,-0.1658,0.7837,0.176,0.1796,-0.1418,96
-0.2438,-0.1452,0.2288,0.2638,-0.4648,-0.0354,0.7799,0.2097,0.2608,-0.1534,-0.3689,-0.1667,0.7854,0.1799,0.167,-0.1297,96
-0.2438,-0.1452,0.2288,0.2638,-0.4648,-0.0354,0.7799,0.2097,0.2608,-0.1534,-0.3689,-0.1667,0.7854,0.1799,0.167,-0.1297,97
-0.2455,-0.1325,0.232,0.2594,-0.4648,-0.0354,0.7799,0.2097,0.2608,-0.1534,-0.3689,-0.1667,0.7854,0.1799,0.167,-0.1297,97
-0.247,-0.1173,0.2352,0.2576,-0.4751,-0.0356,0.7806,0.1996,0.247,-0.1329,-0.3729,-0.1682,0.7898,0.1861,0.1417,-0.1047,97
-0.247,-0.1173,0.2352,0.2576,-0.4751,-0.0356,0.7806,0.1996,0.247,-0.1329,-0.3729,-0.1682,0.7898,0.1861,0.1417,-0.1047,98
-0.2483,-0.0994,0.2384,0.2586,-0.4805,-0.0355,0.7816,0.194,0.2379,-0.1226,-0.3753,-0.169,0.7923,0.1885,0.129,-0.0918,98
-0.2493,-0.0786,0.2416,0.2625,-0.486,-0.0354,0.783,0.1877,0.2273,-0.1123,-0.378,-0.1697,0.7951,0.1905,0.1161,-0.0786,98
-0.2493,-0.0786,0.2416,0.2625,-0.486,-0.0354,0.783,0.1877,0.2273,-0.1123,-0.378,-0.1697,0.7951,0.1905,0.1161,-0.0786,99
-0.2501,-0.0549,0.2449,0.2691,-0.4916,-0.0351,0.7849,0.1808,0.2152,-0.102,-0.381,-0.1704,0.7979,0.1921,0.103,-0.0651,99
-0.2506,-0.0283,0.2483,0.2785,-0.4973,-0.0346,0.7873,0.1732,0.2017,-0.0916,-0.3843,-0.1712,0.801,0.1934,0.0896,-0.0515,99
-0.2506,-0.0283,0.2483,0.2785,-0.4973,-0.0346,0.7873,0.1732,0.2017,-0.0916,-0.3843,-0.1712,0.801,0.1934,0.0896,-0.0515,100
-0.2507,0.0011,0.2518,0.2905,-0.5029,-0.0341,0.7903,0.1648,0.1869,-0.0813,-0.3879,-0.172,0.8041,0.1946,0.0758,-0.0377,0
-0.2504,0.0332,0.2555,0.3048,-0.5084,-0.0333,0.7939,0.1555,0.1709,-0.0709,-0.3918,-0.1728,0.8074,0.1958,0.0614,-0.0238,0
-0.2504,0.0332,0.2555,0.3048,-0.5084,-0.0333,0.7939,0.1555,0.1709,-0.0709,-0.3918,-0.1728,0.8074,0.1958,0.0614,-0.0238,1
-0.2497,0.0679,0.2594,0.3213,-0.5138,-0.0325,0.7981,0.1454,0.1537,-0.0605,-0.396,-0.1736,0.8109,0.197,0.0465,-0.0099,1
-0.2485,0.1049,0.2635,0.3395,-0.519,-0.0315,0.8031,0.1345,0.1355,-0.05,-0.4006,-0.1744,0.8146,0.1984,0.0309,0.0039,1
