q,right_acc_x,right_acc_y,right_acc_z,right_ang_x,right_ang_y,right_ang_z,left_acc_x,left_acc_y,left_acc_z,left_ang_x,left_ang_y,left_ang_z,label
-0.0345,1.5293,0.843,1.8113,-0.0773,5.8844,10.4305,-1.1744,0.4828,4.2137,2.8686,-0.8659,11.0453,43
-0.0255,1.1457,-0.2345,1.2688,0.6361,5.7394,10.3092,-0.5617,1.5098,3.0545,3.2794,-0.8578,10.7014,44
-0.017,1.1457,-0.2345,1.2688,0.6361,5.7394,10.3092,-0.5617,1.5098,3.0545,3.2794,-0.8578,10.7014,45
-0.0095,0.2411,-0.8579,0.965,1.2241,5.46,9.9282,-0.1637,1.9076,2.0359,3.2624,-0.732,10.1506,46
-0.0047,0.2411,-0.8579,0.965,1.2241,5.46,9.9282,-0.1637,1.9076,2.0359,3.2624,-0.732,10.1506,46
-0.0005,-0.6531,-0.9747,0.7629,1.5224,5.1584,9.5118,-0.1347,1.6603,1.3455,2.9839,-0.601,9.6618,47
0.0027,-0.6531,-0.9747,0.7629,1.5224,5.1584,9.5118,-0.1347,1.6603,1.3455,2.9839,-0.601,9.6618,48
0.0059,-1.1379,-0.7267,0.5378,1.6075,4.9345,9.2424,-0.3534,1.0436,0.9815,2.6473,-0.5386,9.4231,49
0.0089,-1.1379,-0.7267,0.5378,1.6075,4.9345,9.2424,-0.3534,1.0436,0.9815,2.6473,-0.5386,9.4231,50
0.0115,-1.1379,-0.7267,0.5378,1.6075,4.9345,9.2424,-0.3534,1.0436,0.9815,2.6473,-0.5386,9.4231,50
0.0139,-1.0675,-0.2721,0.242,1.6263,4.8283,9.1666,-0.5927,0.469,0.8243,2.4334,-0.5448,9.4504,51
0.0166,-1.0675,-0.2721,0.242,1.6263,4.8283,9.1666,-0.5927,0.469,0.8243,2.4334,-0.5448,9.4504,52
0.0205,-0.6226,0.1988,-0.116,1.6174,4.8432,9.2407,-0.7327,0.2265,0.7077,2.4323,-0.599,9.6453,53
0.0248,-0.6226,0.1988,-0.116,1.6174,4.8432,9.2407,-0.7327,0.2265,0.7077,2.4323,-0.599,9.6453,54
0.0292,-0.1365,0.6971,-0.4916,1.5689,4.9574,9.3896,-0.7815,0.3503,0.5035,2.5842,-0.6713,9.9008,54
0.0341,-0.1365,0.6971,-0.4916,1.5689,4.9574,9.3896,-0.7815,0.3503,0.5035,2.5842,-0.6713,9.9008,55
0.0397,0.1334,1.1381,-0.836,1.5013,5.1057,9.5153,-0.7512,0.7031,0.1714,2.7225,-0.7192,10.1058,56
0.0467,0.1334,1.1381,-0.836,1.5013,5.1057,9.5153,-0.7512,0.7031,0.1714,2.7225,-0.7192,10.1058,57
0.0533,0.1245,1.365,-1.1178,1.4363,5.2184,9.5347,-0.6259,1.0846,-0.2515,2.7077,-0.7047,10.1705,58
0.0596,0.1245,1.365,-1.1178,1.4363,5.2184,9.5347,-0.6259,1.0846,-0.2515,2.7077,-0.7047,10.1705,58
0.0705,0.1245,1.365,-1.1178,1.4363,5.2184,9.5347,-0.6259,1.0846,-0.2515,2.7077,-0.7047,10.1705,59
0.0776,-0.0641,1.3851,-1.3137,1.3793,5.2816,9.4393,-0.4628,1.288,-0.6911,2.5019,-0.616,10.0887,60
0.0901,-0.2976,1.2011,-1.4331,1.2917,5.3341,9.3462,-0.3985,1.1781,-1.059,2.1542,-0.4967,9.9435,61
0.0953,-0.4924,0.7755,-1.5305,1.145,5.386,9.3977,-0.5001,0.7909,-1.2806,1.788,-0.4513,9.865,62
0.1005,-0.4924,0.7755,-1.5305,1.145,5.386,9.3977,-0.5001,0.7909,-1.2806,1.788,-0.4513,9.865,62
0.1027,-0.5959,0.1508,-1.6434,1.0266,5.4021,9.6274,-0.7163,0.2758,-1.3285,1.529,-0.5391,9.9592,63
0.1035,-0.5959,0.1508,-1.6434,1.0266,5.4021,9.6274,-0.7163,0.2758,-1.3285,1.529,-0.5391,9.9592,64
0.104,-0.6132,-0.4503,-1.739,1.0374,5.4041,9.9677,-0.9391,-0.1789,-1.2526,1.4368,-0.7112,10.2282,65
0.1048,-0.6132,-0.4503,-1.739,1.0374,5.4041,9.9677,-0.9391,-0.1789,-1.2526,1.4368,-0.7112,10.2282,66
0.1055,-0.6309,-0.8044,-1.7358,1.1325,5.4736,10.3488,-1.1255,-0.5138,-1.1497,1.5005,-0.8957,10.6222,66
0.1058,-0.6309,-0.8044,-1.7358,1.1325,5.4736,10.3488,-1.1255,-0.5138,-1.1497,1.5005,-0.8957,10.6222,67
0.1058,-0.6309,-0.8044,-1.7358,1.1325,5.4736,10.3488,-1.1255,-0.5138,-1.1497,1.5005,-0.8957,10.6222,68
0.1057,-0.7131,-0.9918,-1.6328,1.1645,5.6295,10.7991,-1.3491,-0.8643,-1.0804,1.6723,-1.1155,11.1339,69
0.1052,-0.8774,-1.2457,-1.5685,1.0755,5.7818,11.3477,-1.5993,-1.2302,-1.1039,1.8838,-1.4538,11.7198,70
0.1048,-0.8774,-1.2457,-1.5685,1.0755,5.7818,11.3477,-1.5993,-1.2302,-1.1039,1.8838,-1.4538,11.7198,70
0.1027,-1.0663,-1.6111,-1.6374,0.9152,5.8132,11.9335,-1.778,-1.5208,-1.2701,2.0517,-1.9213,12.3339,71
0.0976,-1.0663,-1.6111,-1.6374,0.9152,5.8132,11.9335,-1.778,-1.5208,-1.2701,2.0517,-1.9213,12.3339,72
0.0899,-1.0663,-1.6111,-1.6374,0.9152,5.8132,11.9335,-1.778,-1.5208,-1.2701,2.0517,-1.9213,12.3339,73
0.0782,-1.131,-2.0211,-1.8061,0.7364,5.7198,12.5054,-1.7848,-1.7559,-1.5301,2.1749,-2.4594,12.9367,74
0.0633,-1.131,-2.0211,-1.8061,0.7364,5.7198,12.5054,-1.7848,-1.7559,-1.5301,2.1749,-2.4594,12.9367,74
0.0449,-1.0641,-2.3631,-2.0136,0.601,5.5847,12.9501,-1.452,-1.8233,-1.8468,2.3344,-2.9529,13.3076,75
0.0255,-1.0665,-2.4175,-2.1874,0.531,5.3987,13.0075,-0.6786,-1.5608,-2.2971,2.5309,-3.2178,13.1035,76
0.0034,-1.0665,-2.4175,-2.1874,0.531,5.3987,13.0075,-0.6786,-1.5608,-2.2971,2.5309,-3.2178,13.1035,77
-0.0167,-1.2905,-2.0372,-2.2643,0.4728,5.0712,12.4832,0.393,-0.9255,-2.9571,2.6873,-3.1407,12.1907,78
-0.0405,-1.2905,-2.0372,-2.2643,0.4728,5.0712,12.4832,0.393,-0.9255,-2.9571,2.6873,-3.1407,12.1907,78
-0.0599,-1.6825,-1.2814,-2.2548,0.361,4.5982,11.4524,1.35,0.0718,-3.7706,2.7095,-2.8067,10.8613,79
-0.0856,-1.6825,-1.2814,-2.2548,0.361,4.5982,11.4524,1.35,0.0718,-3.7706,2.7095,-2.8067,10.8613,80
-0.1042,-2.0561,-0.4376,-2.2749,0.1724,4.0816,10.2414,1.7987,1.1368,-4.5377,2.5021,-2.43,9.6191,81
-0.1226,-2.0561,-0.4376,-2.2749,0.1724,4.0816,10.2414,1.7987,1.1368,-4.5377,2.5021,-2.43,9.6191,82
-0.1414,-2.2085,0.082,-2.4774,-0.0459,3.6286,9.2526,1.6913,1.7967,-5.023,2.0679,-2.1786,8.8308,82
-0.1622,-2.2085,0.082,-2.4774,-0.0459,3.6286,9.2526,1.6913,1.7967,-5.023,2.0679,-2.1786,8.8308,83
-0.1816,-2.2085,0.082,-2.4774,-0.0459,3.6286,9.2526,1.6913,1.7967,-5.023,2.0679,-2.1786,8.8308,84
-0.2047,-1.9545,0.0573,-2.8886,-0.2142,3.306,8.7584,1.2228,1.8513,-5.0819,1.4952,-2.1049,8.6485,85
-0.2235,-1.1874,-0.3837,-3.3903,-0.2612,3.145,8.818,0.6724,1.3668,-4.695,0.9298,-2.1735,9.0024,86
-0.2447,-1.1874,-0.3837,-3.3903,-0.2612,3.145,8.818,0.6724,1.3668,-4.695,0.9298,-2.1735,9.0024,86
-0.2603,-0.0353,-0.8359,-3.8186,-0.1207,3.1539,9.3055,0.2964,0.5038,-3.9895,0.6132,-2.2957,9.6195,87
-0.2768,-0.0353,-0.8359,-3.8186,-0.1207,3.1539,9.3055,0.2964,0.5038,-3.9895,0.6132,-2.2957,9.6195,88
-0.2952,1.1244,-0.9863,-4.044,0.1851,3.3202,9.977,0.165,-0.2539,-3.241,0.6843,-2.3971,10.1921,89
-0.3062,1.1244,-0.9863,-4.044,0.1851,3.3202,9.977,0.165,-0.2539,-3.241,0.6843,-2.3971,10.1921,90
-0.3159,1.9161,-0.8717,-4.0321,0.5663,3.5661,10.5841,0.2188,-0.2786,-2.7054,1.0446,-2.4477,10.5128,90
-0.3252,1.9161,-0.8717,-4.0321,0.5663,3.5661,10.5841,0.2188,-0.2786,-2.7054,1.0446,-2.4477,10.5128,91
-0.3341,1.9161,-0.8717,-4.0321,0.5663,3.5661,10.5841,0.2188,-0.2786,-2.7054,1.0446,-2.4477,10.5128,92
-0.3437,2.1699,-0.5879,-3.8287,0.951,3.7518,10.9556,0.4062,0.4319,-2.4564,1.5105,-2.4371,10.5007,93
-0.3525,1.9462,-0.2528,-3.5233,1.2546,3.7869,10.9848,0.6636,1.407,-2.4108,1.9173,-2.348,10.2134,94
-0.3638,1.9462,-0.2528,-3.5233,1.2546,3.7869,10.9848,0.6636,1.407,-2.4108,1.9173,-2.348,10.2134,94
-0.3727,1.4966,-0.0841,-3.2067,1.4285,3.7035,10.6771,0.8758,2.2576,-2.4389,2.1636,-2.1735,9.7866,95
-0.3814,1.4966,-0.0841,-3.2067,1.4285,3.7035,10.6771,0.8758,2.2576,-2.4389,2.1636,-2.1735,9.7866,96
-0.3881,1.1215,-0.1404,-2.9277,1.4963,3.5901,10.2095,0.9497,2.6878,-2.4296,2.2367,-1.965,9.3472,97
-0.3947,1.1215,-0.1404,-2.9277,1.4963,3.5901,10.2095,0.9497,2.6878,-2.4296,2.2367,-1.965,9.3472,98
-0.4001,1.0075,-0.2275,-2.6968,1.5178,3.4932,9.7934,0.8838,2.5966,-2.2951,2.1696,-1.7928,9.0026,98
-0.4031,1.0075,-0.2275,-2.6968,1.5178,3.4932,9.7934,0.8838,2.5966,-2.2951,2.1696,-1.7928,9.0026,99
-0.4044,1.0075,-0.2275,-2.6968,1.5178,3.4932,9.7934,0.8838,2.5966,-2.2951,2.1696,-1.7928,9.0026,0
-0.4044,1.1753,-0.1092,-2.481,1.5723,3.4163,9.5403,0.725,2.2015,-1.9912,2.0172,-1.6953,8.8093,1
-0.4043,1.4697,0.2015,-2.2201,1.688,3.3666,9.4545,0.5212,1.7598,-1.5403,1.8599,-1.6861,8.7638,2
-0.4041,1.4697,0.2015,-2.2201,1.688,3.3666,9.4545,0.5212,1.7598,-1.5403,1.8599,-1.6861,8.7638,2
-0.4038,1.6762,0.5068,-1.8693,1.8074,3.3466,9.4743,0.3476,1.3732,-1.0299,1.7784,-1.7463,8.8176,3
-0.402,1.6762,0.5068,-1.8693,1.8074,3.3466,9.4743,0.3476,1.3732,-1.0299,1.7784,-1.7463,8.8176,4
-0.3964,1.6887,0.7234,-1.4205,1.8598,3.3329,9.5231,0.2967,1.0668,-0.5744,1.7847,-1.8336,8.8792,5
-0.3867,1.6887,0.7234,-1.4205,1.8598,3.3329,9.5231,0.2967,1.0668,-0.5744,1.7847,-1.8336,8.8792,6
-0.3755,1.6887,0.7234,-1.4205,1.8598,3.3329,9.5231,0.2967,1.0668,-0.5744,1.7847,-1.8336,8.8792,6
-0.3597,1.5174,0.817,-0.898,1.809,3.3102,9.5516,0.3529,0.7964,-0.2506,1.7839,-1.9229,8.9154,7
-0.3425,1.5174,0.817,-0.898,1.809,3.3102,9.5516,0.3529,0.7964,-0.2506,1.7839,-1.9229,8.9154,8
-0.3253,1.2613,0.6653,-0.3495,1.6451,3.2914,9.5876,0.4011,0.4763,-0.032,1.6737,-2.0264,9.0158,9
-0.3101,1.2613,0.6653,-0.3495,1.6451,3.2914,9.5876,0.4011,0.4763,-0.032,1.6737,-2.0264,9.0158,9
-0.2943,1.2613,0.6653,-0.3495,1.6451,3.2914,9.5876,0.4011,0.4763,-0.032,1.6737,-2.0264,9.0158,10
-0.2882,1.0728,0.2303,0.1724,1.4149,3.3081,9.7279,0.3598,0.0573,0.2289,1.4725,-2.1481,9.2944,11
-0.2871,1.0346,-0.3264,0.645,1.2494,3.424,10.0756,0.2099,-0.4311,0.6742,1.3111,-2.2668,9.7669,12
-0.2891,1.0346,-0.3264,0.645,1.2494,3.424,10.0756,0.2099,-0.4311,0.6742,1.3111,-2.2668,9.7669,13
-0.2921,1.0863,-0.7341,1.0913,1.2302,3.6873,10.6264,0.0308,-0.8601,1.2749,1.276,-2.3656,10.3135,13
-0.2985,1.0863,-0.7341,1.0913,1.2302,3.6873,10.6264,0.0308,-0.8601,1.2749,1.276,-2.3656,10.3135,14
-0.3047,1.0957,-0.8453,1.555,1.2938,4.0462,11.2361,-0.063,-1.12,1.8516,1.314,-2.4353,10.7982,15
-0.3088,1.0957,-0.8453,1.555,1.2938,4.0462,11.2361,-0.063,-1.12,1.8516,1.314,-2.4353,10.7982,16
-0.3102,1.01,-0.7633,2.06,1.3711,4.3994,11.79,-0.0984,-1.2786,2.2902,1.3312,-2.4879,11.2385,17
-0.3091,1.01,-0.7633,2.06,1.3711,4.3994,11.79,-0.0984,-1.2786,2.2902,1.3312,-2.4879,11.2385,17
-0.3071,1.01,-0.7633,2.06,1.3711,4.3994,11.79,-0.0984,-1.2786,2.2902,1.3312,-2.4879,11.2385,18
-0.3024,0.8772,-0.7447,2.6301,1.4655,4.7404,12.2915,-0.2032,-1.5143,2.6683,1.2773,-2.5381,11.7744,19
-0.2974,0.8772,-0.7447,2.6301,1.4655,4.7404,12.2915,-0.2032,-1.5143,2.6683,1.2773,-2.5381,11.7744,20
-0.294,0.7377,-0.8093,3.3086,1.5391,5.1768,12.7959,-0.4076,-1.934,3.1624,1.1517,-2.5674,12.4941,20
-0.2924,0.5923,-0.5397,4.068,1.518,5.7605,13.2705,-0.5136,-2.4178,3.8208,1.0799,-2.5065,13.2532,21
-0.2924,0.5923,-0.5397,4.068,1.518,5.7605,13.2705,-0.5136,-2.4178,3.8208,1.0799,-2.5065,13.2532,22
-0.292,0.5923,-0.5397,4.068,1.518,5.7605,13.2705,-0.5136,-2.4178,3.8208,1.0799,-2.5065,13.2532,23
-0.2896,0.3911,0.3147,4.7714,1.4101,6.3475,13.4841,-0.2672,-2.6116,4.4044,1.2374,-2.2786,13.6449,24
-0.2826,0.3911,0.3147,4.7714,1.4101,6.3475,13.4841,-0.2672,-2.6116,4.4044,1.2374,-2.2786,13.6449,24
-0.2704,-0.0215,1.2465,5.2422,1.2595,6.6904,13.1528,0.3919,-2.1428,4.5736,1.58,-1.89,13.2971,25
-0.2565,-0.6931,1.8166,5.4334,1.0902,6.642,12.1744,1.301,-1.118,4.2398,1.8488,-1.3912,12.211,26
-0.2385,-0.6931,1.8166,5.4334,1.0902,6.642,12.1744,1.301,-1.118,4.2398,1.8488,-1.3912,12.211,27
-0.2226,-0.6931,1.8166,5.4334,1.0902,6.642,12.1744,1.301,-1.118,4.2398,1.8488,-1.3912,12.211,28
-0.2071,-1.413,2.3004,5.4812,0.8909,6.2719,10.7579,2.0659,-0.2401,3.6685,1.8366,-0.8348,10.785,28
-0.1936,-1.413,2.3004,5.4812,0.8909,6.2719,10.7579,2.0659,-0.2401,3.6685,1.8366,-0.8348,10.785,29
-0.181,-2.0421,2.603,5.4333,0.6219,5.8187,9.3738,2.2411,-0.0115,3.2485,1.5563,-0.3042,9.5331,30
-0.1711,-2.538,2.4609,5.2105,0.2833,5.5282,8.4637,1.6837,-0.3437,3.1649,1.1845,0.0859,8.8405,31
-0.1634,-2.538,2.4609,5.2105,0.2833,5.5282,8.4637,1.6837,-0.3437,3.1649,1.1845,0.0859,8.8405,31
-0.1588,-2.538,2.4609,5.2105,0.2833,5.5282,8.4637,1.6837,-0.3437,3.1649,1.1845,0.0859,8.8405,32
-0.154,-2.7139,2.103,4.7753,-0.1019,5.467,8.2095,0.6993,-0.8745,3.3211,0.9461,0.2206,8.8164,33
-0.1481,-2.7139,2.103,4.7753,-0.1019,5.467,8.2095,0.6993,-0.8745,3.3211,0.9461,0.2206,8.8164,34
-0.1414,-2.3008,1.7171,4.1211,-0.4693,5.5178,8.5409,-0.2106,-1.2261,3.5037,1.0067,0.1031,9.2675,35
-0.1341,-2.3008,1.7171,4.1211,-0.4693,5.5178,8.5409,-0.2106,-1.2261,3.5037,1.0067,0.1031,9.2675,35
-0.1218,-2.3008,1.7171,4.1211,-0.4693,5.5178,8.5409,-0.2106,-1.2261,3.5037,1.0067,0.1031,9.2675,36
-0.1118,-1.2381,1.2893,3.2719,-0.6395,5.5799,9.1899,-0.728,-1.1318,3.5043,1.3557,-0.1444,9.8905,37
-0.1019,0.0595,0.7403,2.3535,-0.4281,5.6257,9.8153,-0.8067,-0.5216,3.205,1.8356,-0.4097,10.4045,38
-0.0912,0.0595,0.7403,2.3535,-0.4281,5.6257,9.8153,-0.8067,-0.5216,3.205,1.8356,-0.4097,10.4045,39
-0.081,0.0595,0.7403,2.3535,-0.4281,5.6257,9.8153,-0.8067,-0.5216,3.205,1.8356,-0.4097,10.4045,39
-0.0712,0.9076,0.1334,1.6029,0.1254,5.6298,10.1746,-0.5765,0.3337,2.6697,2.2308,-0.5993,10.6047,40
-0.0618,0.9076,0.1334,1.6029,0.1254,5.6298,10.1746,-0.5765,0.3337,2.6697,2.2308,-0.5993,10.6047,41
-0.0525,1.0525,-0.3847,1.1797,0.7617,5.5608,10.1753,-0.2531,0.9909,2.0897,2.3869,-0.653,10.4503,42
-0.0443,1.0525,-0.3847,1.1797,0.7617,5.5608,10.1753,-0.2531,0.9909,2.0897,2.3869,-0.653,10.4503,43
-0.0358,0.676,-0.7139,1.0537,1.2566,5.41,9.8834,-0.0542,1.2165,1.6343,2.3315,-0.6024,10.0825,43
-0.0283,0.676,-0.7139,1.0537,1.2566,5.41,9.8834,-0.0542,1.2165,1.6343,2.3315,-0.6024,10.0825,44
-0.0221,-0.0459,-0.7857,1.0838,1.5316,5.2009,9.49,-0.0937,1.0454,1.3677,2.1859,-0.5193,9.7124,45
-0.0164,-0.0459,-0.7857,1.0838,1.5316,5.2009,9.49,-0.0937,1.0454,1.3677,2.1859,-0.5193,9.7124,46
-0.011,-0.7099,-0.5692,1.0931,1.6037,4.987,9.1844,-0.3234,0.6358,1.2587,2.0565,-0.4544,9.4996,46
-0.0068,-0.7099,-0.5692,1.0931,1.6037,4.987,9.1844,-0.3234,0.6358,1.2587,2.0565,-0.4544,9.4996,47
-0.0025,-0.8846,-0.0794,0.9568,1.5581,4.8382,9.0538,-0.581,0.2043,1.2209,2.0325,-0.4276,9.4913,48
0.0018,-0.8846,-0.0794,0.9568,1.5581,4.8382,9.0538,-0.581,0.2043,1.2209,2.0325,-0.4276,9.4913,49
0.0067,-0.5496,0.5425,0.666,1.4787,4.7968,9.08,-0.7415,-0.0601,1.1502,2.1548,-0.4335,9.6316,50
0.0117,-0.5496,0.5425,0.666,1.4787,4.7968,9.08,-0.7415,-0.0601,1.1502,2.1548,-0.4335,9.6316,50
0.0171,0.0038,1.0773,0.2929,1.4143,4.8574,9.1903,-0.7995,-0.1204,0.9639,2.3761,-0.4537,9.8267,51
0.0228,0.0038,1.0773,0.2929,1.4143,4.8574,9.1903,-0.7995,-0.1204,0.9639,2.3761,-0.4537,9.8267,52
0.0298,0.4243,1.3737,-0.0834,1.3822,4.9782,9.304,-0.7831,-0.0003,0.6366,2.6002,-0.4574,9.9768,53
0.0358,0.4243,1.3737,-0.0834,1.3822,4.9782,9.304,-0.7831,-0.0003,0.6366,2.6002,-0.4574,9.9768,54
0.0413,0.5479,1.434,-0.4172,1.3679,5.1184,9.3595,-0.7198,0.2535,0.2069,2.7338,-0.4131,10.017,54
0.0479,0.5479,1.434,-0.4172,1.3679,5.1184,9.3595,-0.7198,0.2535,0.2069,2.7338,-0.4131,10.017,55
0.0552,0.4233,1.3456,-0.701,1.3431,5.2521,9.3472,-0.68,0.4755,-0.2484,2.7154,-0.3155,9.9694,56
0.0649,0.4233,1.3456,-0.701,1.3431,5.2521,9.3472,-0.68,0.4755,-0.2484,2.7154,-0.3155,9.9694,57
0.0735,0.1964,1.2423,-0.9618,1.2597,5.3729,9.3269,-0.7574,0.5436,-0.6542,2.5563,-0.2232,9.9146,57
0.0818,0.1964,1.2423,-0.9618,1.2597,5.3729,9.3269,-0.7574,0.5436,-0.6542,2.5563,-0.2232,9.9146,58
0.0886,0.1964,1.2423,-0.9618,1.2597,5.3729,9.3269,-0.7574,0.5436,-0.6542,2.5563,-0.2232,9.9146,59
0.0941,0.0483,1.1185,-1.236,1.1255,5.4744,9.3935,-0.9694,0.4701,-0.9569,2.3299,-0.218,9.9368,60
0.098,0.1374,0.8013,-1.5317,1.0467,5.5427,9.5972,-1.2246,0.3142,-1.1364,2.1144,-0.3165,10.0848,61
0.1002,0.1374,0.8013,-1.5317,1.0467,5.5427,9.5972,-1.2246,0.3142,-1.1364,2.1144,-0.3165,10.0848,61
0.1019,0.1374,0.8013,-1.5317,1.0467,5.5427,9.5972,-1.2246,0.3142,-1.1364,2.1144,-0.3165,10.0848,62
0.1033,0.4507,0.3602,-1.8174,1.1069,5.5936,9.9134,-1.4215,0.1251,-1.2192,1.9628,-0.4885,10.34,63
0.1047,0.7644,-0.0534,-2.0233,1.2576,5.6604,10.2938,-1.531,-0.1054,-1.2649,1.9056,-0.7007,10.6606,64
0.1063,0.7644,-0.0534,-2.0233,1.2576,5.6604,10.2938,-1.531,-0.1054,-1.2649,1.9056,-0.7007,10.6606,65
0.1078,0.8344,-0.4458,-2.0852,1.3619,5.7593,10.7165,-1.6041,-0.4036,-1.3263,1.945,-0.9483,11.035,65
0.1089,0.8344,-0.4458,-2.0852,1.3619,5.7593,10.7165,-1.6041,-0.4036,-1.3263,1.945,-0.9483,11.035,66
0.1094,0.5353,-0.8432,-2.0168,1.3328,5.8651,11.1786,-1.6735,-0.7904,-1.443,2.033,-1.269,11.4426,67
0.1094,0.5353,-0.8432,-2.0168,1.3328,5.8651,11.1786,-1.6735,-0.7904,-1.443,2.033,-1.269,11.4426,68
0.1091,-0.1111,-1.3129,-1.8961,1.1533,5.9288,11.6607,-1.7122,-1.2509,-1.6411,2.0829,-1.6666,11.8889,69
0.1084,-0.1111,-1.3129,-1.8961,1.1533,5.9288,11.6607,-1.7122,-1.2509,-1.6411,2.0829,-1.6666,11.8889,69
0.1056,-0.8566,-1.948,-1.8369,0.8588,5.9353,12.1555,-1.7145,-1.7351,-1.8688,2.0826,-2.1041,12.4466,70
0.1004,-0.8566,-1.948,-1.8369,0.8588,5.9353,12.1555,-1.7145,-1.7351,-1.8688,2.0826,-2.1041,12.4466,71
0.0914,-1.4146,-2.7394,-1.9467,0.6063,5.9011,12.6405,-1.5538,-2.0721,-2.0602,2.1573,-2.5349,13.0486,72
0.078,-1.4146,-2.7394,-1.9467,0.6063,5.9011,12.6405,-1.5538,-2.0721,-2.0602,2.1573,-2.5349,13.0486,72
0.0585,-1.7529,-3.4493,-2.1816,0.5564,5.82,12.9615,-0.9826,-2.0989,-2.2699,2.3644,-2.8389,13.3343,73
0.0412,-1.7529,-3.4493,-2.1816,0.5564,5.82,12.9615,-0.9826,-2.0989,-2.2699,2.3644,-2.8389,13.3343,74
0.0214,-1.9973,-3.6493,-2.3512,0.6758,5.6241,12.8512,0.0335,-1.7138,-2.6741,2.6285,-2.9074,12.9457,75
0.0018,-1.9973,-3.6493,-2.3512,0.6758,5.6241,12.8512,0.0335,-1.7138,-2.6741,2.6285,-2.9074,12.9457,76
-0.0199,-2.2878,-3.1259,-2.3256,0.7977,5.2513,12.1613,1.1517,-0.7863,-3.394,2.8234,-2.7591,11.8966,76
-0.0437,-2.2878,-3.1259,-2.3256,0.7977,5.2513,12.1613,1.1517,-0.7863,-3.394,2.8234,-2.7591,11.8966,77
-0.0642,-2.2878,-3.1259,-2.3256,0.7977,5.2513,12.1613,1.1517,-0.7863,-3.394,2.8234,-2.7591,11.8966,78
-0.0842,-2.7054,-2.092,-2.1315,0.7807,4.7331,11.0567,1.8537,0.3713,-4.2617,2.743,-2.4921,10.5596,79
-0.1038,-3.1266,-0.9852,-1.9481,0.593,4.1576,9.9114,1.8819,1.1735,-4.9356,2.3008,-2.2515,9.4414,80
-0.1242,-3.1266,-0.9852,-1.9481,0.593,4.1576,9.9114,1.8819,1.1735,-4.9356,2.3008,-2.2515,9.4414,80
-0.1449,-3.2133,-0.2031,-2.0111,0.2972,3.6199,9.0925,1.4185,1.3855,-5.3066,1.6221,-2.1345,8.8893,81
-0.1682,-3.2133,-0.2031,-2.0111,0.2972,3.6199,9.0925,1.4185,1.3855,-5.3066,1.6221,-2.1345,8.8893,82
-0.1911,-3.2133,-0.2031,-2.0111,0.2972,3.6199,9.0925,1.4185,1.3855,-5.3066,1.6221,-2.1345,8.8893,83
-0.2124,-2.6425,0.0826,-2.4045,-0.0279,3.2314,8.8036,0.8431,1.0386,-5.2916,0.8865,-2.1323,8.9131,83
-0.2308,-1.3658,-0.0018,-3.0063,-0.2703,3.0919,9.0519,0.4036,0.3163,-4.6426,0.3478,-2.1954,9.306,84
-0.2497,-1.3658,-0.0018,-3.0063,-0.2703,3.0919,9.0519,0.4036,0.3163,-4.6426,0.3478,-2.1954,9.306,85
-0.2678,0.3032,-0.1467,-3.6182,-0.2921,3.2226,9.6874,0.1068,-0.2864,-3.5496,0.2878,-2.2584,9.8361,86
-0.2835,0.3032,-0.1467,-3.6182,-0.2921,3.2226,9.6874,0.1068,-0.2864,-3.5496,0.2878,-2.2584,9.8361,87
-0.2958,1.827,-0.1595,-4.0764,-0.061,3.5334,10.415,-0.1324,-0.2347,-2.5481,0.7516,-2.2884,10.3078,87
-0.3052,1.827,-0.1595,-4.0764,-0.061,3.5334,10.415,-0.1324,-0.2347,-2.5481,0.7516,-2.2884,10.3078,88
-0.3158,2.7298,-0.0042,-4.275,0.3623,3.8582,10.9297,-0.276,0.5577,-1.969,1.4655,-2.2842,10.5569,89
-0.3249,2.7298,-0.0042,-4.275,0.3623,3.8582,10.9297,-0.276,0.5577,-1.969,1.4655,-2.2842,10.5569,90
-0.3328,2.8377,0.2827,-4.1845,0.8519,4.0479,11.0629,-0.2179,1.7886,-1.8579,2.0747,-2.2319,10.4907,91
-0.341,2.8377,0.2827,-4.1845,0.8519,4.0479,11.0629,-0.2179,1.7886,-1.8579,2.0747,-2.2319,10.4907,91
-0.3489,2.3813,0.5315,-3.8607,1.2259,4.0534,10.8079,-0.0077,2.9611,-2.0138,2.3719,-2.1256,10.1429,92
-0.3557,2.3813,0.5315,-3.8607,1.2259,4.0534,10.8079,-0.0077,2.9611,-2.0138,2.3719,-2.1256,10.1429,93
-0.3634,1.7708,0.5744,-3.4228,1.4049,3.9328,10.3304,0.2091,3.5645,-2.1657,2.3417,-1.9772,9.6624,94
-0.3715,1.7708,0.5744,-3.4228,1.4049,3.9328,10.3304,0.2091,3.5645,-2.1657,2.3417,-1.9772,9.6624,94
-0.3785,1.3165,0.5336,-3.0004,1.429,3.7831,9.8541,0.3438,3.4226,-2.1638,2.1276,-1.8252,9.2212,95
-0.3835,1.3165,0.5336,-3.0004,1.429,3.7831,9.8541,0.3438,3.4226,-2.1638,2.1276,-1.8252,9.2212,96
-0.3874,1.1544,0.6196,-2.6582,1.3513,3.6637,9.5207,0.3455,2.8074,-1.9836,1.9005,-1.7317,8.9368,97
-0.39,1.1544,0.6196,-2.6582,1.3513,3.6637,9.5207,0.3455,2.8074,-1.9836,1.9005,-1.7317,8.9368,98
