q,right_acc_x,right_acc_y,right_acc_z,right_ang_x,right_ang_y,right_ang_z,left_acc_x,left_acc_y,left_acc_z,left_ang_x,left_ang_y,left_ang_z,label
-0.4531,1.1999,0.0419,-0.5069,1.6646,2.8477,8.9281,-0.0677,-0.9104,0.0269,2.1035,-1.5048,7.2565,8
-0.4315,1.1999,0.0419,-0.5069,1.6646,2.8477,8.9281,-0.0677,-0.9104,0.0269,2.1035,-1.5048,7.2565,8
-0.4047,0.9313,-1.0067,-0.1686,1.4899,2.9667,9.5457,-0.723,-0.8471,0.5552,2.4756,-1.7866,7.9208,9
-0.3821,0.9313,-1.0067,-0.1686,1.4899,2.9667,9.5457,-0.723,-0.8471,0.5552,2.4756,-1.7866,7.9208,10
-0.3713,0.8086,-1.9205,0.0824,1.406,3.1205,10.2114,-1.3008,-0.6477,0.9673,2.8152,-2.1642,8.8678,11
-0.3708,0.7628,-2.7634,0.3387,1.4181,3.333,10.9524,-1.5624,-0.5578,1.2944,3.1303,-2.6244,9.9242,12
-0.3754,0.7628,-2.7634,0.3387,1.4181,3.333,10.9524,-1.5624,-0.5578,1.2944,3.1303,-2.6244,9.9242,13
-0.383,0.739,-3.2388,0.6279,1.5051,3.5769,11.7215,-1.4613,-0.6464,1.5207,3.4324,-3.0758,10.9135,14
-0.3893,0.739,-3.2388,0.6279,1.5051,3.5769,11.7215,-1.4613,-0.6464,1.5207,3.4324,-3.0758,10.9135,15
-0.3936,0.7533,-3.1475,0.9495,1.6881,3.8206,12.4349,-1.1414,-0.8348,1.6141,3.6526,-3.4319,11.7321,16
-0.3967,0.7533,-3.1475,0.9495,1.6881,3.8206,12.4349,-1.1414,-0.8348,1.6141,3.6526,-3.4319,11.7321,17
-0.3991,0.7872,-2.7119,1.3285,1.8857,4.0948,13.061,-0.8031,-1.0151,1.564,3.7147,-3.6504,12.4466,18
-0.4002,0.7872,-2.7119,1.3285,1.8857,4.0948,13.061,-0.8031,-1.0151,1.564,3.7147,-3.6504,12.4466,19
-0.3989,0.7872,-2.7119,1.3285,1.8857,4.0948,13.061,-0.8031,-1.0151,1.564,3.7147,-3.6504,12.4466,20
-0.3944,0.7922,-2.1957,1.7561,1.9615,4.4772,13.6165,-0.5171,-1.2062,1.4821,3.5785,-3.726,13.1739,21
-0.3881,0.7922,-2.1957,1.7561,1.9615,4.4772,13.6165,-0.5171,-1.2062,1.4821,3.5785,-3.726,13.1739,22
-0.3807,0.7634,-1.5701,2.2172,1.9129,5.0088,14.0578,-0.1995,-1.4723,1.5343,3.2923,-3.6253,13.8749,23
-0.3767,0.7634,-1.5701,2.2172,1.9129,5.0088,14.0578,-0.1995,-1.4723,1.5343,3.2923,-3.6253,13.8749,24
-0.3796,0.7824,-0.2315,2.8019,1.8625,5.6178,14.1799,0.2426,-1.662,1.7637,2.9998,-3.2787,14.2713,25
-0.3841,0.7824,-0.2315,2.8019,1.8625,5.6178,14.1799,0.2426,-1.662,1.7637,2.9998,-3.2787,14.2713,25
-0.3866,0.8104,2.034,3.5471,1.8649,6.14,13.7515,0.7692,-1.4636,2.0157,2.8359,-2.6559,14.0437,26
-0.3821,0.6451,4.0694,4.2286,1.7818,6.4561,12.821,1.1747,-0.8042,2.1143,2.7595,-1.8697,13.2218,27
-0.3713,0.6451,4.0694,4.2286,1.7818,6.4561,12.821,1.1747,-0.8042,2.1143,2.7595,-1.8697,13.2218,28
-0.3569,0.1891,4.6795,4.5944,1.4294,6.5644,11.7167,1.3132,-0.1928,2.0957,2.5439,-1.1669,12.1268,29
-0.3379,0.1891,4.6795,4.5944,1.4294,6.5644,11.7167,1.3132,-0.1928,2.0957,2.5439,-1.1669,12.1268,30
-0.3179,0.1891,4.6795,4.5944,1.4294,6.5644,11.7167,1.3132,-0.1928,2.0957,2.5439,-1.1669,12.1268,31
-0.299,-0.4445,3.8064,4.642,0.7723,6.4895,10.7724,1.2424,-0.0483,2.1753,2.0425,-0.715,11.1194,32
-0.2824,-0.4445,3.8064,4.642,0.7723,6.4895,10.7724,1.2424,-0.0483,2.1753,2.0425,-0.715,11.1194,33
-0.267,-0.964,2.2615,4.5346,0.0319,6.2636,10.1871,1.1062,-0.0361,2.551,1.4175,-0.5306,10.4688,34
-0.2536,-1.1567,1.2095,4.3923,-0.4647,5.9584,9.9869,1.0638,0.1504,3.2029,1.0878,-0.5939,10.2193,35
-0.2396,-1.1567,1.2095,4.3923,-0.4647,5.9584,9.9869,1.0638,0.1504,3.2029,1.0878,-0.5939,10.2193,36
-0.2263,-1.1399,1.1406,4.1724,-0.6195,5.622,10.0445,1.1992,0.4733,3.8487,1.3241,-0.8513,10.1361,37
-0.2088,-1.1399,1.1406,4.1724,-0.6195,5.622,10.0445,1.1992,0.4733,3.8487,1.3241,-0.8513,10.1361,38
-0.1938,-1.2166,1.2381,3.6859,-0.5306,5.2554,10.1367,1.4452,0.9936,4.1342,1.9679,-1.1487,9.8948,39
-0.1706,-1.2166,1.2381,3.6859,-0.5306,5.2554,10.1367,1.4452,0.9936,4.1342,1.9679,-1.1487,9.8948,40
-0.1533,-1.488,0.5496,2.8493,-0.2281,4.8461,10.0584,1.7162,1.9245,3.8697,2.6992,-1.3139,9.399,41
-0.1367,-1.488,0.5496,2.8493,-0.2281,4.8461,10.0584,1.7162,1.9245,3.8697,2.6992,-1.3139,9.399,42
-0.1181,-1.9446,-1.0506,1.8138,0.3183,4.4047,9.7538,1.9342,3.1347,3.192,3.2358,-1.2962,8.7824,42
-0.1033,-1.9446,-1.0506,1.8138,0.3183,4.4047,9.7538,1.9342,3.1347,3.192,3.2358,-1.2962,8.7824,43
-0.0904,-2.4317,-2.5871,0.8932,1.0306,3.9902,9.2919,1.9541,4.124,2.4638,3.4186,-1.1534,8.2168,44
-0.077,-2.4317,-2.5871,0.8932,1.0306,3.9902,9.2919,1.9541,4.124,2.4638,3.4186,-1.1534,8.2168,45
-0.0627,-2.5852,-2.8367,0.3822,1.6794,3.6736,8.7661,1.7072,4.6737,1.9153,3.3099,-0.9623,7.8187,46
-0.0502,-2.5852,-2.8367,0.3822,1.6794,3.6736,8.7661,1.7072,4.6737,1.9153,3.3099,-0.9623,7.8187,47
-0.0377,-2.3377,-1.9862,0.2894,2.0472,3.4945,8.2557,1.2648,4.7942,1.537,3.0461,-0.7663,7.6279,48
-0.0235,-2.3377,-1.9862,0.2894,2.0472,3.4945,8.2557,1.2648,4.7942,1.537,3.0461,-0.7663,7.6279,49
-0.0083,-1.7685,-0.685,0.4329,2.1271,3.4555,7.8585,0.734,4.5053,1.2342,2.7408,-0.5765,7.6314,50
0.005,-1.7685,-0.685,0.4329,2.1271,3.4555,7.8585,0.734,4.5053,1.2342,2.7408,-0.5765,7.6314,51
0.0181,-0.9517,0.7426,0.6255,2.0625,3.5165,7.6676,0.2346,3.8988,0.947,2.5019,-0.4173,7.7919,52
0.0314,-0.9517,0.7426,0.6255,2.0625,3.5165,7.6676,0.2346,3.8988,0.947,2.5019,-0.4173,7.7919,53
0.0448,-0.1219,1.7718,0.7168,1.9754,3.6313,7.7017,-0.135,3.1054,0.6824,2.3796,-0.3228,8.0522,54
0.0556,-0.1219,1.7718,0.7168,1.9754,3.6313,7.7017,-0.135,3.1054,0.6824,2.3796,-0.3228,8.0522,55
0.0656,0.5306,2.1353,0.6572,1.9117,3.7789,7.9045,-0.3647,2.244,0.4625,2.3439,-0.3024,8.3696,56
0.0734,0.5306,2.1353,0.6572,1.9117,3.7789,7.9045,-0.3647,2.244,0.4625,2.3439,-0.3024,8.3696,57
0.0823,0.9555,1.9571,0.4825,1.8782,3.9743,8.2522,-0.4237,1.3723,0.2746,2.3526,-0.3335,8.7755,58
0.0895,0.9555,1.9571,0.4825,1.8782,3.9743,8.2522,-0.4237,1.3723,0.2746,2.3526,-0.3335,8.7755,58
0.098,1.1687,1.4669,0.2568,1.8539,4.2826,8.7889,-0.4309,0.4678,0.0919,2.3628,-0.3855,9.3346,59
0.1075,1.1687,1.4669,0.2568,1.8539,4.2826,8.7889,-0.4309,0.4678,0.0919,2.3628,-0.3855,9.3346,60
0.1167,1.1907,0.784,0.0103,1.7666,4.7107,9.4891,-0.6917,-0.4872,-0.1167,2.3524,-0.4743,10.0123,61
0.1253,1.1907,0.784,0.0103,1.7666,4.7107,9.4891,-0.6917,-0.4872,-0.1167,2.3524,-0.4743,10.0123,62
0.133,1.0206,-0.0811,-0.306,1.6053,5.1441,10.238,-1.1537,-1.3939,-0.3841,2.3896,-0.6403,10.6745,63
0.1389,1.0206,-0.0811,-0.306,1.6053,5.1441,10.238,-1.1537,-1.3939,-0.3841,2.3896,-0.6403,10.6745,64
0.142,0.688,-0.9372,-0.7445,1.4763,5.4722,10.9386,-1.6106,-2.0216,-0.8632,2.5343,-0.8635,11.2716,65
0.1415,0.688,-0.9372,-0.7445,1.4763,5.4722,10.9386,-1.6106,-2.0216,-0.8632,2.5343,-0.8635,11.2716,66
0.14,0.688,-0.9372,-0.7445,1.4763,5.4722,10.9386,-1.6106,-2.0216,-0.8632,2.5343,-0.8635,11.2716,67
0.1348,0.3857,-1.6781,-1.3241,1.4102,5.7262,11.7548,-2.1791,-2.3282,-1.5548,2.716,-1.2545,12.0077,68
0.1231,0.3857,-1.6781,-1.3241,1.4102,5.7262,11.7548,-2.1791,-2.3282,-1.5548,2.716,-1.2545,12.0077,69
0.1054,0.4046,-2.2169,-2.0425,1.3402,5.931,12.9617,-2.8291,-2.5225,-2.1249,2.8125,-2.0728,13.0245,70
0.0795,0.4046,-2.2169,-2.0425,1.3402,5.931,12.9617,-2.8291,-2.5225,-2.1249,2.8125,-2.0728,13.0245,71
0.0527,0.624,-2.4027,-2.7911,1.2328,5.9415,14.3274,-3.0409,-2.5954,-2.5038,2.7971,-3.1887,13.8941,72
0.0256,0.624,-2.4027,-2.7911,1.2328,5.9415,14.3274,-3.0409,-2.5954,-2.5038,2.7971,-3.1887,13.8941,73
0.0022,0.4572,-2.4545,-3.3364,1.1342,5.6271,15.195,-2.5172,-2.5511,-2.8777,2.749,-4.0823,14.034,74
-0.0208,0.4572,-2.4545,-3.3364,1.1342,5.6271,15.195,-2.5172,-2.5511,-2.8777,2.749,-4.0823,14.034,75
-0.0455,-0.3353,-2.4771,-3.5053,1.0938,5.0435,15.0916,-1.6998,-2.7788,-3.3356,2.6823,-4.4581,13.4426,75
-0.0656,-0.3353,-2.4771,-3.5053,1.0938,5.0435,15.0916,-1.6998,-2.7788,-3.3356,2.6823,-4.4581,13.4426,76
-0.0869,-0.3353,-2.4771,-3.5053,1.0938,5.0435,15.0916,-1.6998,-2.7788,-3.3356,2.6823,-4.4581,13.4426,77
-0.1124,-1.298,-2.009,-3.3246,1.0001,4.4295,14.0762,-1.1409,-3.2644,-3.8987,2.4999,-4.3772,12.5273,78
-0.1378,-1.298,-2.009,-3.3246,1.0001,4.4295,14.0762,-1.1409,-3.2644,-3.8987,2.4999,-4.3772,12.5273,79
-0.1646,-1.8678,-0.4357,-2.9601,0.6757,3.9579,12.5964,-0.9338,-3.3191,-4.4871,2.1496,-3.9786,11.6311,80
-0.1906,-1.8678,-0.4357,-2.9601,0.6757,3.9579,12.5964,-0.9338,-3.3191,-4.4871,2.1496,-3.9786,11.6311,81
-0.2178,-1.859,1.6729,-2.801,0.0578,3.6253,11.1778,-0.8788,-2.4747,-4.8455,1.7066,-3.4603,10.9525,82
-0.2457,-1.859,1.6729,-2.801,0.0578,3.6253,11.1778,-0.8788,-2.4747,-4.8455,1.7066,-3.4603,10.9525,83
-0.2745,-1.4062,2.7374,-3.2073,-0.5867,3.4022,10.236,-0.7032,-0.9335,-4.7108,1.3097,-3.0614,10.5557,84
-0.3035,-1.4062,2.7374,-3.2073,-0.5867,3.4022,10.236,-0.7032,-0.9335,-4.7108,1.3097,-3.0614,10.5557,85
-0.3372,-0.7765,2.3034,-4.004,-0.7489,3.2682,9.842,-0.2121,0.5125,-4.0697,1.0823,-2.81,10.2845,86
-0.3606,-0.7765,2.3034,-4.004,-0.7489,3.2682,9.842,-0.2121,0.5125,-4.0697,1.0823,-2.81,10.2845,87
-0.3815,0.0462,1.5313,-4.6724,-0.1808,3.2114,9.7577,0.5743,1.286,-3.135,1.1266,-2.5627,9.9106,88
-0.4024,0.0462,1.5313,-4.6724,-0.1808,3.2114,9.7577,0.5743,1.286,-3.135,1.1266,-2.5627,9.9106,89
-0.4215,1.0238,1.5277,-4.8782,0.8577,3.1524,9.6689,1.409,1.516,-2.2284,1.4993,-2.2739,9.4003,90
-0.4384,1.0238,1.5277,-4.8782,0.8577,3.1524,9.6689,1.409,1.516,-2.2284,1.4993,-2.2739,9.4003,91
-0.4556,1.0238,1.5277,-4.8782,0.8577,3.1524,9.6689,1.409,1.516,-2.2284,1.4993,-2.2739,9.4003,92
-0.4709,1.6388,2.1492,-4.6275,1.7796,3.01,9.3634,2.0193,1.6239,-1.6537,2.0901,-2.005,8.8012,92
-0.4837,1.7837,2.8873,-4.1138,2.1779,2.8572,8.8774,2.3095,1.9679,-1.5239,2.6124,-1.7666,8.1398,93
-0.4957,1.7837,2.8873,-4.1138,2.1779,2.8572,8.8774,2.3095,1.9679,-1.5239,2.6124,-1.7666,8.1398,94
-0.5058,1.7995,3.3184,-3.6189,2.0666,2.7866,8.3927,2.2683,2.3891,-1.6927,2.8114,-1.5385,7.5314,95
-0.5162,1.7995,3.3184,-3.6189,2.0666,2.7866,8.3927,2.2683,2.3891,-1.6927,2.8114,-1.5385,7.5314,96
-0.5233,1.7995,3.3184,-3.6189,2.0666,2.7866,8.3927,2.2683,2.3891,-1.6927,2.8114,-1.5385,7.5314,97
-0.5286,1.7958,3.044,-3.3085,1.6922,2.7978,8.0739,2.0715,2.398,-1.9047,2.6675,-1.3555,7.1283,98
-0.5311,1.679,2.0689,-3.0998,1.3113,2.8335,7.9956,1.8847,1.8177,-1.9738,2.3774,-1.2742,6.9952,99
-0.5326,1.679,2.0689,-3.0998,1.3113,2.8335,7.9956,1.8847,1.8177,-1.9738,2.3774,-1.2742,6.9952,0
-0.5324,1.4116,0.751,-2.8494,1.0807,2.8472,8.1433,1.5608,0.918,-1.834,2.1473,-1.3236,7.0841,1
-0.5307,1.4116,0.751,-2.8494,1.0807,2.8472,8.1433,1.5608,0.918,-1.834,2.1473,-1.3236,7.0841,2
-0.5267,1.1207,-0.4636,-2.4845,1.045,2.8606,8.4676,1.0567,0.1241,-1.5267,2.0904,-1.4914,7.3172,3
-0.518,1.1207,-0.4636,-2.4845,1.045,2.8606,8.4676,1.0567,0.1241,-1.5267,2.0904,-1.4914,7.3172,4
-0.505,0.9501,-1.3201,-2.0066,1.1567,2.8953,8.8824,0.4957,-0.3713,-1.1482,2.1955,-1.7349,7.6802,5
-0.4888,0.9501,-1.3201,-2.0066,1.1567,2.8953,8.8824,0.4957,-0.3713,-1.1482,2.1955,-1.7349,7.6802,6
-0.4671,0.9318,-1.8801,-1.475,1.3139,2.9315,9.353,-0.0954,-0.6705,-0.7766,2.3403,-2.0104,8.214,7
-0.4473,0.9318,-1.8801,-1.475,1.3139,2.9315,9.353,-0.0954,-0.6705,-0.7766,2.3403,-2.0104,8.214,8
-0.4247,1.0189,-2.4452,-0.9494,1.3999,2.9773,9.9128,-0.712,-0.9141,-0.4344,2.4533,-2.3162,8.9336,9
-0.4033,1.0189,-2.4452,-0.9494,1.3999,2.9773,9.9128,-0.712,-0.9141,-0.4344,2.4533,-2.3162,8.9336,10
-0.3875,1.0921,-3.2229,-0.4403,1.3802,3.1037,10.5249,-1.2263,-1.1184,-0.1195,2.5989,-2.6354,9.7347,11
-0.381,1.0921,-3.2229,-0.4403,1.3802,3.1037,10.5249,-1.2263,-1.1184,-0.1195,2.5989,-2.6354,9.7347,12
-0.3817,1.0921,-3.2229,-0.4403,1.3802,3.1037,10.5249,-1.2263,-1.1184,-0.1195,2.5989,-2.6354,9.7347,13
-0.3848,1.0635,-3.9645,0.0641,1.349,3.3612,11.1385,-1.4917,-1.3019,0.1693,2.8073,-2.8882,10.4599,14
-0.3879,1.0635,-3.9645,0.0641,1.349,3.3612,11.1385,-1.4917,-1.3019,0.1693,2.8073,-2.8882,10.4599,15
-0.3895,0.9805,-4.2579,0.5484,1.3867,3.7165,11.7431,-1.5306,-1.556,0.4239,2.9781,-3.0309,11.0245,16
-0.3893,0.9805,-4.2579,0.5484,1.3867,3.7165,11.7431,-1.5306,-1.556,0.4239,2.9781,-3.0309,11.0245,17
-0.3891,0.8749,-4.1115,0.9694,1.4589,4.1086,12.369,-1.497,-1.9359,0.6225,3.0353,-3.0943,11.5384,18
-0.3886,0.8749,-4.1115,0.9694,1.4589,4.1086,12.369,-1.497,-1.9359,0.6225,3.0353,-3.0943,11.5384,19
-0.3854,0.7842,-3.7968,1.3223,1.5016,4.5625,13.1212,-1.4873,-2.3215,0.7881,3.0202,-3.1682,12.2921,20
-0.382,0.7842,-3.7968,1.3223,1.5016,4.5625,13.1212,-1.4873,-2.3215,0.7881,3.0202,-3.1682,12.2921,21
-0.3802,0.7999,-3.2684,1.7078,1.515,5.1974,13.9498,-1.3913,-2.3746,0.9706,3.0049,-3.2504,13.3571,22
-0.3847,0.7999,-3.2684,1.7078,1.515,5.1974,13.9498,-1.3913,-2.3746,0.9706,3.0049,-3.2504,13.3571,23
-0.3903,0.8584,-1.9792,2.302,1.5715,5.9726,14.4707,-1.0697,-1.9023,1.166,2.9739,-3.1268,14.291,24
-0.3935,0.7622,0.1464,3.1093,1.6942,6.6242,14.34,-0.5858,-1.165,1.3103,2.8977,-2.6855,14.5599,25
-0.3908,0.7622,0.1464,3.1093,1.6942,6.6242,14.34,-0.5858,-1.165,1.3103,2.8977,-2.6855,14.5599,26
-0.3813,0.3073,1.8996,3.845,1.7421,6.9789,13.6653,-0.099,-0.4966,1.3241,2.7067,-2.1265,14.07,27
-0.3545,0.3073,1.8996,3.845,1.7421,6.9789,13.6653,-0.099,-0.4966,1.3241,2.7067,-2.1265,14.07,28
-0.3303,-0.7239,2.131,4.2985,1.5095,6.9916,12.7518,0.3425,-0.0746,1.2576,2.2283,-1.6434,13.0355,29
-0.3091,-2.2116,1.1203,4.5796,0.989,6.6586,11.8122,0.7462,-0.0237,1.2887,1.43,-1.2588,11.8699,30
-0.2839,-2.2116,1.1203,4.5796,0.989,6.6586,11.8122,0.7462,-0.0237,1.2887,1.43,-1.2588,11.8699,31
-0.2675,-2.2116,1.1203,4.5796,0.989,6.6586,11.8122,0.7462,-0.0237,1.2887,1.43,-1.2588,11.8699,32
-0.2502,-3.5724,0.0442,4.8954,0.431,6.1361,11.0158,1.0485,-0.044,1.7152,0.6714,-1.0058,11.0292,33
-0.2368,-4.0996,-0.0482,5.2377,0.0559,5.6553,10.4911,1.1753,0.1699,2.7316,0.4726,-0.9347,10.6146,34
-0.2228,-4.0996,-0.0482,5.2377,0.0559,5.6553,10.4911,1.1753,0.1699,2.7316,0.4726,-0.9347,10.6146,35
-0.2093,-4.0996,-0.0482,5.2377,0.0559,5.6553,10.4911,1.1753,0.1699,2.7316,0.4726,-0.9347,10.6146,36
-0.1935,-3.6667,0.5597,5.3312,-0.132,5.3008,10.232,1.2893,0.4958,3.9139,0.9634,-1.0329,10.349,37
-0.1735,-2.995,0.7041,4.9363,-0.1804,5.01,10.0635,1.6462,1.125,4.5965,1.8359,-1.1814,9.8817,38
-0.1578,-2.995,0.7041,4.9363,-0.1804,5.01,10.0635,1.6462,1.125,4.5965,1.8359,-1.1814,9.8817,39
-0.1417,-2.6907,0.0446,4.1091,-0.0287,4.6801,9.7838,2.0638,2.2487,4.5683,2.6894,-1.2283,9.1389,40
-0.126,-2.6907,0.0446,4.1091,-0.0287,4.6801,9.7838,2.0638,2.2487,4.5683,2.6894,-1.2283,9.1389,41
-0.1124,-2.7036,-1.0057,3.1655,0.3623,4.2575,9.2924,2.212,3.5834,4.035,3.2453,-1.1312,8.3226,42
-0.0988,-2.7036,-1.0057,3.1655,0.3623,4.2575,9.2924,2.212,3.5834,4.035,3.2453,-1.1312,8.3226,43
-0.0864,-2.5988,-1.7043,2.4515,0.91,3.8063,8.6493,2.0674,4.729,3.3289,3.3602,-0.951,7.671,44
-0.0743,-2.5988,-1.7043,2.4515,0.91,3.8063,8.6493,2.0674,4.729,3.3289,3.3602,-0.951,7.671,45
-0.0636,-2.0819,-1.582,2.0956,1.4646,3.4238,8.0121,1.7081,5.2866,2.7333,3.0796,-0.7554,7.3099,46
-0.053,-2.0819,-1.582,2.0956,1.4646,3.4238,8.0121,1.7081,5.2866,2.7333,3.0796,-0.7554,7.3099,47
-0.0437,-1.2418,-0.7415,1.9969,1.8742,3.1681,7.518,1.2026,5.0694,2.3383,2.6441,-0.5687,7.2557,48
-0.0309,-1.2418,-0.7415,1.9969,1.8742,3.1681,7.518,1.2026,5.0694,2.3383,2.6441,-0.5687,7.2557,49
-0.0201,-0.3308,0.4206,1.9852,2.0746,3.1008,7.2991,0.628,4.1951,2.0519,2.2688,-0.4227,7.4746,50
-0.0072,-0.3308,0.4206,1.9852,2.0746,3.1008,7.2991,0.628,4.1951,2.0519,2.2688,-0.4227,7.4746,50
0.0044,0.3576,1.2303,1.9219,2.0721,3.2361,7.4316,0.0609,2.9713,1.7851,2.0867,-0.372,7.882,51
0.0169,0.3576,1.2303,1.9219,2.0721,3.2361,7.4316,0.0609,2.9713,1.7851,2.0867,-0.372,7.882,52
0.0267,0.6267,1.326,1.7355,1.9212,3.5089,7.8388,-0.3995,1.7696,1.517,2.1341,-0.4166,8.39,53
0.0353,0.6267,1.326,1.7355,1.9212,3.5089,7.8388,-0.3995,1.7696,1.517,2.1341,-0.4166,8.39,54
0.0419,0.6267,1.326,1.7355,1.9212,3.5089,7.8388,-0.3995,1.7696,1.517,2.1341,-0.4166,8.39,55
0.0479,0.5857,1.1274,1.4357,1.7311,3.8525,8.364,-0.6849,0.8551,1.2157,2.3081,-0.4744,8.9352,56
0.0563,0.5857,1.1274,1.4357,1.7311,3.8525,8.364,-0.6849,0.8551,1.2157,2.3081,-0.4744,8.9352,57
0.064,0.4937,1.0643,1.0372,1.5378,4.2657,8.928,-0.8726,0.2718,0.8084,2.4441,-0.4727,9.4861,58
0.0759,0.4937,1.0643,1.0372,1.5378,4.2657,8.928,-0.8726,0.2718,0.8084,2.4441,-0.4727,9.4861,59
0.086,0.4678,0.9366,0.4918,1.2996,4.725,9.5324,-1.0918,-0.1657,0.2624,2.4407,-0.4582,10.0538,60
0.0959,0.4678,0.9366,0.4918,1.2996,4.725,9.5324,-1.0918,-0.1657,0.2624,2.4407,-0.4582,10.0538,61
0.105,0.5127,0.4496,-0.241,1.087,5.0799,10.1586,-1.3232,-0.6546,-0.3244,2.3277,-0.5575,10.6368,62
0.1135,0.5127,0.4496,-0.241,1.087,5.0799,10.1586,-1.3232,-0.6546,-0.3244,2.3277,-0.5575,10.6368,63
0.1215,0.5742,-0.2968,-1.0868,1.0717,5.2233,10.7733,-1.4579,-1.2326,-0.7702,2.2048,-0.8224,11.1991,64
0.1233,0.5742,-0.2968,-1.0868,1.0717,5.2233,10.7733,-1.4579,-1.2326,-0.7702,2.2048,-0.8224,11.1991,65
0.1232,0.626,-0.9274,-1.8338,1.2696,5.2324,11.4149,-1.5195,-1.8505,-0.9953,2.1523,-1.2164,11.7931,66
0.1211,0.626,-0.9274,-1.8338,1.2696,5.2324,11.4149,-1.5195,-1.8505,-0.9953,2.1523,-1.2164,11.7931,67
0.1163,0.7705,-1.222,-2.3211,1.4637,5.2646,12.2141,-1.678,-2.4531,-1.0711,2.2025,-1.7674,12.5496,68
0.1051,0.7705,-1.222,-2.3211,1.4637,5.2646,12.2141,-1.678,-2.4531,-1.0711,2.2025,-1.7674,12.5496,69
0.0884,1.0512,-1.2583,-2.5922,1.4608,5.3323,13.1981,-1.8548,-2.8909,-1.1627,2.3236,-2.5302,13.3283,70
0.0666,1.0512,-1.2583,-2.5922,1.4608,5.3323,13.1981,-1.8548,-2.8909,-1.1627,2.3236,-2.5302,13.3283,71
0.04,1.2038,-1.2688,-2.7639,1.2451,5.2567,14.0611,-1.6526,-2.9685,-1.4508,2.4324,-3.3247,13.645,72
0.0127,1.2038,-1.2688,-2.7639,1.2451,5.2567,14.0611,-1.6526,-2.9685,-1.4508,2.4324,-3.3247,13.645,73
-0.0141,0.9044,-1.3693,-2.8502,0.9446,4.9214,14.3769,-1.0272,-2.7297,-1.9586,2.475,-3.8309,13.267,74
-0.0393,0.9044,-1.3693,-2.8502,0.9446,4.9214,14.3769,-1.0272,-2.7297,-1.9586,2.475,-3.8309,13.267,75
-0.062,0.1785,-1.4994,-2.8095,0.6948,4.4318,14.0534,-0.4448,-2.6137,-2.5467,2.3788,-3.9594,12.5456,76
-0.0897,0.1785,-1.4994,-2.8095,0.6948,4.4318,14.0534,-0.4448,-2.6137,-2.5467,2.3788,-3.9594,12.5456,77
-0.1131,-0.6827,-1.448,-2.6681,0.4843,4.0155,13.3101,-0.1527,-2.883,-3.1097,2.1052,-3.8504,11.8814,78
-0.1412,-0.6827,-1.448,-2.6681,0.4843,4.0155,13.3101,-0.1527,-2.883,-3.1097,2.1052,-3.8504,11.8814,79
-0.1706,-0.6827,-1.448,-2.6681,0.4843,4.0155,13.3101,-0.1527,-2.883,-3.1097,2.1052,-3.8504,11.8814,80
-0.1975,-1.3415,-0.6132,-2.3308,0.2176,3.737,12.3774,-0.0653,-3.1012,-3.6144,1.7706,-3.6187,11.3786,81
-0.2229,-1.3415,-0.6132,-2.3308,0.2176,3.737,12.3774,-0.0653,-3.1012,-3.6144,1.7706,-3.6187,11.3786,82
-0.2524,-1.4621,1.0176,-1.9407,-0.1202,3.5168,11.495,-0.1133,-2.793,-3.9661,1.5345,-3.3442,11.0425,83
-0.2817,-1.4621,1.0176,-1.9407,-0.1202,3.5168,11.495,-0.1133,-2.793,-3.9661,1.5345,-3.3442,11.0425,84
-0.3136,-0.9649,2.2125,-2.0759,-0.3736,3.3847,10.8933,-0.177,-1.9217,-4.0372,1.4862,-3.1007,10.8324,85
-0.3439,-0.9649,2.2125,-2.0759,-0.3736,3.3847,10.8933,-0.177,-1.9217,-4.0372,1.4862,-3.1007,10.8324,86
-0.3696,-0.2366,2.2176,-2.7963,-0.3338,3.3709,10.5726,-0.0596,-0.6802,-3.8301,1.6209,-2.8613,10.5949,87
-0.395,-0.2366,2.2176,-2.7963,-0.3338,3.3709,10.5726,-0.0596,-0.6802,-3.8301,1.6209,-2.8613,10.5949,88
-0.4182,-0.2366,2.2176,-2.7963,-0.3338,3.3709,10.5726,-0.0596,-0.6802,-3.8301,1.6209,-2.8613,10.5949,89
-0.4436,0.354,1.7843,-3.5653,0.0861,3.3734,10.2743,0.3307,0.4841,-3.4564,1.9285,-2.5489,10.1575,90
-0.4598,0.354,1.7843,-3.5653,0.0861,3.3734,10.2743,0.3307,0.4841,-3.4564,1.9285,-2.5489,10.1575,91
-0.4742,0.354,1.7843,-3.5653,0.0861,3.3734,10.2743,0.3307,0.4841,-3.4564,1.9285,-2.5489,10.1575,92
-0.4911,0.785,1.7374,-3.959,0.7641,3.2991,9.7405,0.8646,1.1881,-3.0865,2.3654,-2.1549,9.4631,93
-0.5039,0.785,1.7374,-3.959,0.7641,3.2991,9.7405,0.8646,1.1881,-3.0865,2.3654,-2.1549,9.4631,94
-0.5146,1.1667,2.0852,-3.8819,1.4084,3.1504,9.0237,1.3293,1.4972,-2.8756,2.7079,-1.7492,8.6349,95
-0.5243,1.1667,2.0852,-3.8819,1.4084,3.1504,9.0237,1.3293,1.4972,-2.8756,2.7079,-1.7492,8.6349,96
-0.5302,1.5621,2.5242,-3.4681,1.7964,2.9689,8.3883,1.603,1.4548,-2.7693,2.7597,-1.4254,7.9172,97
